513,HD 159868,b,Radial Velocity,2,1178.4,8.8,-8.8,0,2.25,0.03,-0.03,0,0.01,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,2.1,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h38m59.52s,264.748016,-43d08m43.9s,-43.145515,52.72,2.82,-3.15,0,7.242,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 159868,HIP 86375,4.5,G5 V,nul,0,0
514,HD 159868,c,Radial Velocity,2,352.3,1.3,-1.3,0,1,0.01,-0.01,0,0.15,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,0.73,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h38m59.52s,264.748016,-43d08m43.9s,-43.145515,52.72,2.82,-3.15,0,7.242,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 159868,HIP 86375,4.5,G5 V,nul,0,0
515,HD 160691,b,Radial Velocity,4,643.25,0.9,-0.9,0,1.497,nul,nul,0,0.128,0.017,-0.017,0,nul,nul,nul,nul,1.676,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0,5.15,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 160691,HIP 86796,4.3,G3 IV/V,nul,0,0
516,HD 160691,c,Radial Velocity,4,4205.8,758.9,-758.9,0,5.235,nul,nul,0,0.0985,0.0627,-0.0627,0,nul,nul,nul,nul,nul,nul,nul,nul,1.814,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0,5.15,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 160691,HIP 86796,4.3,G3 IV/V,nul,0,0
517,HD 160691,d,Radial Velocity,4,9.6386,0.0015,-0.0015,0,0.09094,nul,nul,0,0.172,0.04,-0.04,0,nul,nul,nul,nul,0.03321,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0,5.15,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 160691,HIP 86796,4.3,G3 IV/V,nul,0,0
518,HD 160691,e,Radial Velocity,4,310.55,0.83,-0.83,0,0.921,nul,nul,0,0.0666,0.0122,-0.0122,0,nul,nul,nul,nul,0.5219,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0,5.15,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 160691,HIP 86796,4.3,G3 IV/V,nul,0,0
519,HD 162020,b,Radial Velocity,1,8.428198,0.000056,-0.000056,0,0.074,nul,nul,0,0.277,0.002,-0.002,0,nul,nul,nul,nul,nul,nul,nul,nul,14.4,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h50m38.36s,267.659821,-40d19m06.1s,-40.318348,31.26,1.38,-1.52,0,9.118,0.023,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 162020,HIP 87330,5.2,K2 (V),nul,0,0
520,HD 163607,b,Radial Velocity,2,75.29,0.02,-0.02,0,0.36,0.01,-0.01,0,0.73,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.77,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h53m40.50s,268.418732,+56d23m31.0s,56.391956,69.44,2.95,-3.23,0,7.979,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 163607,HIP 87601,4.5,G5,nul,0,0
521,HD 163607,c,Radial Velocity,2,1314,nul,nul,nul,2.42,nul,nul,nul,0.12,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,2.29,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,17h53m40.50s,268.418732,+56d23m31.0s,56.391956,69.44,2.95,-3.23,0,7.979,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 163607,HIP 87601,4.5,G5,nul,0,0
522,HD 164509,b,Radial Velocity,1,282.4,nul,nul,nul,0.875,nul,nul,nul,0.26,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.48,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h01m31.23s,270.380127,+00d06m16.4s,0.104556,51.81,2.72,-3.04,0,8.103,0.014,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 164509,HIP 88268,4.2,G2 V,nul,0,0
523,HD 164604,b,Radial Velocity,1,606.4,9,-9,0,1.3,0.05,-0.05,0,0.24,0.14,-0.14,0,nul,nul,nul,nul,nul,nul,nul,nul,2.7,1.3,-1.3,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h03m06.94s,270.7789,-28d33m38.3s,-28.560644,37.98,2.48,-2.85,0,9.827,0.041,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 164604,HIP 88414,5.2,K1/3,nul,0,0
524,HD 164922,b,Radial Velocity,1,1155,23,-23,0,2.11,0.13,-0.13,0,0.05,0.14,-0.14,0,nul,nul,nul,nul,nul,nul,nul,nul,0.36,0.046,-0.046,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h02m30.86s,270.628601,+26d18m46.8s,26.313002,21.92,0.34,-0.35,0,6.99,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 164922,HIP 88348,4.9,G9 V,nul,0,0
525,HD 166724,b,Radial Velocity,1,5144,705,-467,0,5.42,0.43,-0.43,0,0.734,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,3.53,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h13m59.68s,273.498657,-42d34m31.3s,-42.575375,42.99,2.54,-2.88,0,9.344,0.022,0,0,5127,52,0,0,0.81,0.02,0,0,nul,nul,nul,nul,HD 166724,HIP 89354,5,K0 IV-V,nul,0,0
526,HD 167042,b,Radial Velocity,1,420.77,3.48,-3.11,0,1.32,0.03,-0.04,0,0.089,0.028,-0.065,0,nul,nul,nul,nul,nul,nul,nul,nul,1.7,0.09,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h10m31.64s,272.631836,+54d17m11.6s,54.286552,50,1.24,-1.31,0,5.94,nul,0,0,4943,12,0,0,1.5,0.2,0,0,4.5,0.2,0,0,HD 167042,HIP 89047,5.1,K1 IV,nul,0,0
527,HD 168443,b,Radial Velocity,2,58.11289,0.0055,-0.0055,0,0.3,0.017,-0.017,0,0.5286,0.032,-0.032,0,nul,nul,nul,nul,nul,nul,nul,nul,8.02,0.65,-0.65,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h20m03.93s,275.016388,-09d35m44.6s,-9.595722,37.88,1.18,-1.26,0,6.917,0.011,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 168443,HIP 89844,4.6,G6 V,nul,0,0
528,HD 168443,c,Radial Velocity,2,1749.5,2.2,-2.2,0,2.91,0.17,-0.17,0,0.212,0.002,-0.002,0,nul,nul,nul,nul,nul,nul,nul,nul,18.1,1.5,-1.5,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h20m03.93s,275.016388,-09d35m44.6s,-9.595722,37.88,1.18,-1.26,0,6.917,0.011,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 168443,HIP 89844,4.6,G6 V,nul,0,0
529,HD 168746,b,Radial Velocity,1,6.403,0.001,-0.001,0,0.065,nul,nul,0,0.081,0.029,-0.029,0,nul,nul,nul,nul,nul,nul,nul,nul,0.23,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h21m49.78s,275.457428,-11d55m21.7s,-11.922684,43.12,1.71,-1.86,0,7.946,0.013,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 168746,HIP 90004,4.5,G5 V,nul,0,0
530,HD 169830,b,Radial Velocity,2,225.62,0.22,-0.22,0,0.81,nul,nul,0,0.31,0.01,-0.01,0,nul,nul,nul,nul,nul,nul,nul,nul,2.88,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h27m49.48s,276.956177,-29d49m00.7s,-29.816866,36.32,1.16,-1.24,0,5.902,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 169830,HIP 90485,3.8,F8 V,nul,0,0
531,HD 169830,c,Radial Velocity,2,2102,264,-264,0,3.6,nul,nul,0,0.33,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,4.04,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h27m49.48s,276.956177,-29d49m00.7s,-29.816866,36.32,1.16,-1.24,0,5.902,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 169830,HIP 90485,3.8,F8 V,nul,0,0
532,HD 170469,b,Radial Velocity,1,1145,18,-18,0,2.1,nul,nul,0,0.11,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.67,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h29m10.98s,277.295746,+11d41m43.8s,11.695502,64.98,4.37,-5.05,0,8.176,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 170469,HIP 90593,4.5,G5,nul,0,0
533,HD 171028,b,Radial Velocity,1,538,2,-2,0,1.29,nul,nul,0,0.61,0.01,-0.01,0,nul,nul,nul,nul,nul,nul,nul,nul,1.83,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h32m15.49s,278.064552,+06d56m44.7s,6.945749,nul,nul,nul,nul,8.292,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 171028,nul,4,G0,nul,0,0
534,HD 171238,b,Radial Velocity,1,1523,40,-45,0,2.54,0.06,-0.06,0,0.4,0.061,-0.065,0,nul,nul,nul,nul,nul,nul,nul,nul,2.6,0.15,-0.15,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h34m43.67s,278.681976,-28d04m20.3s,-28.072313,44.05,2.33,-2.61,0,8.652,0.021,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 171238,HIP 91085,4.8,G8 V,nul,0,0
535,HD 173416,b,Radial Velocity,1,323.6,2.2,-2.2,0,1.16,0.06,-0.06,0,0.21,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,2.7,0.3,-0.3,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h43m36.11s,280.900452,+36d33m23.8s,36.556606,134.95,9.01,-10.4,0,6.037,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 173416,HIP 91852,5,K0,nul,0,0
536,HD 175167,b,Radial Velocity,1,1290,22,-22,0,2.4,0.05,-0.05,0,0.54,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,7.8,3.5,-3.5,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h00m00.83s,285.003479,-69d56m39.3s,-69.944244,67.02,3.85,-4.35,0,8,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 175167,HIP 93281,4.5,G5 IV/V,nul,0,0
537,HD 175541,b,Radial Velocity,1,297.3,6,-6,0,1.03,nul,nul,0,0.33,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,0.61,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h55m40.88s,283.920349,+04d15m55.2s,4.265325,127.55,16.07,-21.48,0,8.01,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 175541,HIP 92895,4.7,G6/8 IV,nul,0,0
538,HD 176051,b,Astrometry,1,1016,40,-40,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.5,0.3,-0.3,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0,0,18h57m01.61s,284.256714,+32d54m04.6s,32.901272,14.98,0.12,-0.12,0,5.278,0.009,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 176051,HIP 93017 A,4,G0,nul,0,1
539,HD 177830,b,Radial Velocity,2,406.6,0.4,-0.4,0,1.2218,0.0008,-0.0008,0,0.009,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,1.49,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h05m20.77s,286.336548,+25d55m14.4s,25.92066,59.03,2.54,-2.77,0,7.177,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 177830,HIP 93746,5,K0,nul,0,0
540,HD 177830,c,Radial Velocity,2,110.9,0.1,-0.1,0,0.5137,0.0003,-0.0003,0,0.3,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,0.15,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h05m20.77s,286.336548,+25d55m14.4s,25.92066,59.03,2.54,-2.77,0,7.177,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 177830,HIP 93746,5,K0,nul,0,0
541,HD 178911 B,b,Radial Velocity,1,71.484,0.002,-0.002,0,0.339,0.006,-0.006,0,0.114,0.003,-0.003,0,nul,nul,nul,nul,nul,nul,nul,nul,7.03,0.28,-0.28,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h09m03.11s,287.262939,+34d35m59.5s,34.59985,46.73,8.78,-14.06,0,7.792,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 178911 B,HIP 94075,4.5,G5,nul,0,0
542,HD 179079,b,Radial Velocity,1,14.476,0.011,-0.011,0,0.11,nul,nul,0,0.115,0.087,-0.087,0,nul,nul,nul,nul,nul,nul,nul,nul,0.08,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h11m09.83s,287.790955,-02d38m18.2s,-2.638385,63.69,3.6,-4.06,0,7.959,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 179079,HIP 94256,4.5,G5 IV,nul,0,0
543,HD 179949,b,Radial Velocity,1,3.0925,0.00003,-0.00003,0,0.045,0.001,-0.001,0,0.022,0.014,-0.014,0,nul,nul,nul,nul,nul,nul,nul,nul,0.95,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h15m33.23s,288.888458,-24d10m45.7s,-24.179352,27.05,0.57,-0.6,0,6.245,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 179949,HIP 94645,3.8,F8 V,nul,0,0
544,HD 180314,b,Radial Velocity,1,396.03,0.62,-0.62,0,1.4,nul,nul,0,0.257,0.01,-0.01,0,nul,nul,nul,nul,22,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h14m50.21s,288.709198,+31d51m37.3s,31.86035,131.75,10.25,-12.13,0,6.608,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 180314,HIP 94576,5,K0,nul,0,0
545,HD 180902,b,Radial Velocity,1,479,13,-13,0,1.39,0.04,-0.04,0,0.09,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,1.6,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h19m17.71s,289.823792,-23d33m29.4s,-23.558155,114.55,11.77,-14.82,0,7.778,0.013,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 180902,HIP 94951,5,K0 III/IV,nul,0,0
546,HD 181342,b,Radial Velocity,1,663,29,-29,0,1.78,0.07,-0.07,0,0.177,0.057,-0.057,0,nul,nul,nul,nul,nul,nul,nul,nul,3.3,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h21m04.23s,290.267639,-23d37m10.5s,-23.619572,115.47,11.09,-13.73,0,7.551,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 181342,HIP 95124,5,K0 III,nul,0,0
547,HD 181433,b,Radial Velocity,3,9.3743,0.0019,-0.0019,0,0.08,nul,nul,0,0.396,0.062,-0.062,0,nul,nul,nul,nul,nul,nul,nul,nul,0.0238,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h25m09.57s,291.289856,-66d28m07.7s,-66.468796,26.15,0.76,-0.81,0,8.4,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 181433,HIP 95467,5.2,K2 IV/V,nul,0,0
548,HD 181433,c,Radial Velocity,3,962,15,-15,0,1.76,nul,nul,0,0.28,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.64,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h25m09.57s,291.289856,-66d28m07.7s,-66.468796,26.15,0.76,-0.81,0,8.4,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 181433,HIP 95467,5.2,K2 IV/V,nul,0,0
549,HD 181433,d,Radial Velocity,3,2172,158,-158,0,3,nul,nul,0,0.48,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,0.54,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h25m09.57s,291.289856,-66d28m07.7s,-66.468796,26.15,0.76,-0.81,0,8.4,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 181433,HIP 95467,5.2,K2 IV/V,nul,0,0
550,HD 181720,b,Radial Velocity,1,956,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.37,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h22m52.98s,290.720764,-32d55m08.6s,-32.919056,55.93,3.82,-4.42,0,7.849,0.013,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 181720,HIP 95262,4.1,G1 V,nul,0,0
551,HD 183263,b,Radial Velocity,2,634.23,nul,nul,0,1.52,nul,nul,0,0.38,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,3.69,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h28m24.57s,292.102386,+08d21m29.0s,8.358054,52.83,2.8,-3.13,0,7.861,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 183263,HIP 95740,4.5,G5,nul,0,0
552,HD 183263,c,Radial Velocity,2,2950,340,-340,0,4.25,0.47,-0.47,0,0.253,0.076,-0.076,0,nul,nul,nul,nul,nul,nul,nul,nul,3.82,0.59,-0.59,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h28m24.57s,292.102386,+08d21m29.0s,8.358054,52.83,2.8,-3.13,0,7.861,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 183263,HIP 95740,4.5,G5,nul,0,0
553,HD 185269,b,Radial Velocity,1,6.838,0.001,-0.001,0,0.077,nul,nul,0,0.3,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.94,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h37m11.74s,294.29892,+28d29m59.5s,28.499865,47.37,1.6,-1.72,0,6.669,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 185269,HIP 96507,4,G0,nul,0,0
554,HD 187085,b,Radial Velocity,1,986,nul,nul,0,2.05,nul,nul,0,0.47,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.75,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h49m33.97s,297.391541,-37d46m50.0s,-37.780552,44.98,2.19,-2.43,0,7.214,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 187085,HIP 97546,4,G0 V,nul,0,0
555,HD 187123,b,Radial Velocity,2,3.097,nul,nul,0,0.042,nul,nul,0,0.03,0.003,-0.003,0,nul,nul,nul,nul,nul,nul,nul,nul,0.52,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h46m58.11s,296.742126,+34d25m10.3s,34.419525,47.92,1.58,-1.69,0,7.832,0.011,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 187123,HIP 97336,4.5,G5,nul,0,0
556,HD 187123,c,Radial Velocity,2,3810,420,-420,0,4.89,0.53,-0.53,0,0.252,0.033,-0.033,0,nul,nul,nul,nul,nul,nul,nul,nul,1.99,0.25,-0.25,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h46m58.11s,296.742126,+34d25m10.3s,34.419525,47.92,1.58,-1.69,0,7.832,0.011,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 187123,HIP 97336,4.5,G5,nul,0,0
557,HD 188015,b,Radial Velocity,1,456.46,nul,nul,0,1.19,nul,nul,0,0.15,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,1.26,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,19h52m04.54s,298.018921,+28d06m01.4s,28.100376,52.63,2.51,-2.77,0,8.234,0.011,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 188015,HIP 97769,4.5,G5,nul,0,0
558,HD 189567,b,Radial Velocity,1,14.275,nul,nul,nul,0.1099,nul,nul,nul,0.23,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.0316,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h05m32.76s,301.386505,-67d19m15.2s,-67.3209,17.72,0.23,-0.23,0,6.07,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 189567,HIP 98959,4.3,G3 V,nul,0,0
559,HD 189733,b,Radial Velocity,1,2.21857578,0.0000008,-0.0000008,0,0.03142,0.00052,-0.00052,0,0,nul,nul,0,85.78,0.25,-0.25,0,1.15,0.039,-0.039,0,nul,nul,nul,nul,1.151,0.038,-0.038,0,1.004,0.089,-0.089,0,0,0,20h00m43.71s,300.182129,+22d42m39.1s,22.710854,19.25,0.32,-0.33,0,7.676,0.01,0,0,5040,50,0,nul,0.84,0.04,0,nul,0.75,0.03,0,nul,HD 189733,HIP 98505,5.2,K2 V,nul,0,0
560,HD 190228,b,Radial Velocity,1,1136.1,9.9,-9.9,0,2.604,0.032,-0.032,0,0.531,0.028,-0.028,0,nul,nul,nul,nul,nul,nul,nul,nul,5.93,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h03m00.78s,300.753235,+28d18m24.7s,28.306856,62.11,2.97,-3.29,0,7.296,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 190228,HIP 98714,4.5,G5,nul,0,0
561,HD 190360,b,Radial Velocity,2,2891,85,-85,0,3.92,0.2,-0.2,0,0.36,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,1.502,0.13,-0.13,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h03m37.40s,300.905853,+29d53m48.5s,29.896805,15.89,0.16,-0.16,0,5.7,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 190360,HIP 98767,4.7,G7 IV-V,nul,0,0
562,HD 190360,c,Radial Velocity,2,17.1,0.015,-0.015,0,0.128,0.002,-0.002,0,0.01,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,0.057,0.015,-0.015,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h03m37.40s,300.905853,+29d53m48.5s,29.896805,15.89,0.16,-0.16,0,5.7,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 190360,HIP 98767,4.7,G7 IV-V,nul,0,0
563,HD 190647,b,Radial Velocity,1,1038.1,4.9,-4.9,0,2.07,0.06,-0.06,0,0.18,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,1.9,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h07m19.67s,301.83197,-35d32m19.1s,-35.538631,54.23,3.05,-3.44,0,7.775,0.013,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 190647,HIP 99115,4.5,G5 V,nul,0,0
564,HD 190984,b,Radial Velocity,1,4885,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.1,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h11m30.72s,302.877991,-64d37m13.7s,-64.620468,189.39,36.26,-58.74,0,8.761,0.014,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 190984,HIP 99496,3.8,F8 V,nul,0,0
565,HD 192263,b,Radial Velocity,1,24.348,0.005,-0.005,0,0.15,nul,nul,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.72,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h13m59.85s,303.499359,-00d52m00.8s,-0.866877,19.89,0.44,-0.46,0,7.768,0.012,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 192263,HIP 99711,5.15,K1/2 V,nul,0,0
566,HD 192310,b,Radial Velocity,2,74.72,0.1,-0.1,0,0.32,0.005,-0.005,0,0.13,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.05318,0.00283,-0.00283,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h15m17.39s,303.822449,-27d01m58.7s,-27.032976,8.82,0.07,-0.07,0,5.73,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 192310,HIP 99825,5.3,K3 V,nul,0,0
567,HD 192310,c,Radial Velocity,2,525.8,9.2,-9.2,0,1.18,0.025,-0.025,0,0.32,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0.07552,0.01573,-0.01573,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h15m17.39s,303.822449,-27d01m58.7s,-27.032976,8.82,0.07,-0.07,0,5.73,nul,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 192310,HIP 99825,5.3,K3 V,nul,0,0
568,HD 192699,b,Radial Velocity,1,351.5,6,-6,0,1.16,nul,nul,0,0.149,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,2.5,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0,0,20h16m06.01s,304.025024,+04d34m50.9s,4.580795,67.39,3.89,-4.4,0,6.446,0.01,0,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,HD 192699,HIP 99894,4.8,G8 IV,nul,0,0
