1331,0.139,,Kepler-309 b,2014,1
1332,0.224,,Kepler-309 c,2014,1
1333,0.106,,Kepler-310 b,2014,1
1334,0.302,,Kepler-310 c,2014,1
1335,0.22,,Kepler-310 d,2014,1
1336,0.152,,Kepler-311 b,2014,1
1337,0.128,,Kepler-311 c,2014,1
1338,0.115,,Kepler-312 b,2014,1
1339,0.281,,Kepler-312 c,2014,1
1340,0.226,,Kepler-313 b,2014,1
1341,0.229,,Kepler-313 c,2014,1
1342,0.074,,Kepler-314 b,2014,1
1343,0.259,,Kepler-314 c,2014,1
1344,0.336,,Kepler-315 b,2014,1
1345,0.37,,Kepler-315 c,2014,1
1346,0.095,,Kepler-316 b,2014,1
1347,0.103,,Kepler-316 c,2014,1
1348,0.186,,Kepler-317 b,2014,1
1349,0.153,,Kepler-317 c,2014,1
1350,0.42,,Kepler-318 b,2014,1
1351,0.328,,Kepler-318 c,2014,1
1352,0.145,,Kepler-319 b,2014,1
1353,0.235,,Kepler-319 c,2014,1
1354,0.204,,Kepler-319 d,2014,1
1355,0.102,,Kepler-320 b,2014,1
1356,0.122,,Kepler-320 c,2014,1
1357,0.158,,Kepler-321 b,2014,1
1358,0.207,,Kepler-321 c,2014,1
1359,0.09,,Kepler-322 b,2014,1
1360,0.149,,Kepler-322 c,2014,1
1361,0.128,,Kepler-323 b,2014,1
1362,0.145,,Kepler-323 c,2014,1
1363,0.102,,Kepler-324 b,2014,1
1364,0.281,,Kepler-324 c,2014,1
1365,0.26,,Kepler-325 b,2014,1
1366,0.227,,Kepler-325 c,2014,1
1367,0.249,,Kepler-325 d,2014,1
1368,0.136,,Kepler-326 b,2014,1
1369,0.125,,Kepler-326 c,2014,1
1370,0.108,,Kepler-326 d,2014,1
1371,0.099,,Kepler-327 b,2014,1
1372,0.092,,Kepler-327 c,2014,1
1373,0.154,,Kepler-327 d,2014,1
1374,0.205,,Kepler-328 b,2013,1
1375,0.482,,Kepler-328 c,2013,1
1376,0.125,,Kepler-329 b,2014,1
1377,0.172,,Kepler-329 c,2014,1
1378,0.12,,Kepler-330 b,2014,1
1379,0.174,,Kepler-330 c,2014,1
1380,0.162,,Kepler-331 b,2014,1
1381,0.164,,Kepler-331 c,2014,1
1382,0.146,,Kepler-331 d,2014,1
1383,0.104,,Kepler-332 b,2014,1
1384,0.097,,Kepler-332 c,2014,1
1385,0.105,,Kepler-332 d,2014,1
1386,0.118,,Kepler-333 b,2014,1
1387,0.099,,Kepler-333 c,2014,1
1388,0.1,,Kepler-334 b,2014,1
1389,0.128,,Kepler-334 c,2014,1
1390,0.126,,Kepler-334 d,2014,1
1391,0.302,,Kepler-335 b,2014,1
1392,0.274,,Kepler-335 c,2014,1
1393,0.091,,Kepler-336 b,2014,1
1394,0.187,,Kepler-336 c,2014,1
1395,0.211,,Kepler-336 d,2014,1
1396,0.137,,Kepler-337 b,2014,1
1397,0.183,,Kepler-337 c,2014,1
1398,0.218,,Kepler-338 b,2014,1
1399,0.209,,Kepler-338 c,2014,1
1400,0.268,,Kepler-338 d,2014,1
1401,0.127,,Kepler-339 b,2014,1
1402,0.103,,Kepler-339 c,2014,1
1403,0.104,,Kepler-339 d,2014,1
1404,0.226,,Kepler-340 b,2014,1
1405,0.301,,Kepler-340 c,2014,1
1406,0.105,,Kepler-341 b,2014,1
1407,0.152,,Kepler-341 c,2014,1
1408,0.165,,Kepler-341 d,2014,1
1409,0.178,,Kepler-341 e,2014,1
1410,0.201,,Kepler-342 b,2014,1
1411,0.175,,Kepler-342 c,2014,1
1412,0.222,,Kepler-342 d,2014,1
1413,0.215,,Kepler-343 b,2014,1
1414,0.18,,Kepler-343 c,2014,1
1415,0.233,,Kepler-344 b,2014,1
1416,0.263,,Kepler-344 c,2014,1
1417,0.066,,Kepler-345 b,2014,1
1418,0.107,,Kepler-345 c,2014,1
1419,0.237,,Kepler-346 b,2014,1
1420,0.274,,Kepler-346 c,2014,1
1421,0.176,,Kepler-347 b,2014,1
1422,0.156,,Kepler-347 c,2014,1
1423,0.136,,Kepler-348 b,2014,1
1424,0.119,,Kepler-348 c,2014,1
1425,0.17,,Kepler-349 b,2014,1
1426,0.175,,Kepler-349 c,2014,1
1427,0.165,,Kepler-350 b,2014,1
1428,0.277,,Kepler-350 c,2013,1
1429,0.25,,Kepler-350 d,2013,1
1430,0.273,,Kepler-351 b,2014,1
1431,0.285,,Kepler-351 c,2014,1
1432,0.077,,Kepler-352 b,2014,1
1433,0.111,,Kepler-352 c,2014,1
1434,0.079,,Kepler-353 b,2014,1
1435,0.123,,Kepler-353 c,2014,1
1436,0.164,,Kepler-354 b,2014,1
1437,0.117,,Kepler-354 c,2014,1
1438,0.111,,Kepler-354 d,2014,1
1439,0.13,,Kepler-355 b,2014,1
1440,0.242,,Kepler-355 c,2014,1
1441,0.14,,Kepler-356 b,2014,1
1442,0.161,,Kepler-356 c,2014,1
1443,0.164,,Kepler-357 b,2014,1
1444,0.238,,Kepler-357 c,2014,1
1445,0.306,,Kepler-357 d,2014,1
1446,0.243,,Kepler-358 b,2014,1
1447,0.254,,Kepler-358 c,2014,1
1448,0.315,,Kepler-359 b,2014,1
1449,0.384,,Kepler-359 c,2014,1
1450,0.358,,Kepler-359 d,2014,1
1451,0.147,,Kepler-360 b,2014,1
1452,0.187,,Kepler-360 c,2014,1
1453,0.129,,Kepler-361 b,2014,1
1454,0.225,,Kepler-361 c,2014,1
1455,0.079,,Kepler-362 b,2014,1
1456,0.129,,Kepler-362 c,2014,1
1457,0.103,,Kepler-363 b,2014,1
1458,0.151,,Kepler-363 c,2014,1
1459,0.183,,Kepler-363 d,2014,1
1460,0.138,,Kepler-364 b,2014,1
1461,0.192,,Kepler-364 c,2014,1
1462,0.182,,Kepler-365 b,2014,1
1463,0.146,,Kepler-365 c,2014,1
1464,0.13,,Kepler-366 b,2014,1
1465,0.16,,Kepler-366 c,2014,1
1466,0.116,,Kepler-367 b,2014,1
1467,0.107,,Kepler-367 c,2014,1
1468,0.291,,Kepler-368 b,2014,1
1469,0.346,,Kepler-368 c,2014,1
1470,0.101,,Kepler-369 b,2014,1
1471,0.126,,Kepler-369 c,2014,1
1472,0.142,,Kepler-370 b,2014,1
1473,0.17,,Kepler-370 c,2014,1
1474,0.169,,Kepler-371 b,2014,1
1475,0.159,,Kepler-371 c,2014,1
1476,0.121,,Kepler-372 b,2014,1
1477,0.186,,Kepler-372 c,2014,1
1478,0.151,,Kepler-372 d,2014,1
1479,0.121,,Kepler-373 b,2014,1
1480,0.111,,Kepler-373 c,2014,1
1481,0.092,,Kepler-374 b,2014,1
1482,0.098,,Kepler-374 c,2014,1
1483,0.117,,Kepler-374 d,2014,1
1484,0.129,,Kepler-375 b,2014,1
1485,0.236,,Kepler-375 c,2014,1
1486,0.095,,Kepler-376 b,2014,1
1487,0.16,,Kepler-376 c,2014,1
1488,0.124,,Kepler-377 b,2014,1
1489,0.184,,Kepler-377 c,2014,1
1490,0.067,,Kepler-378 b,2014,1
1491,0.062,,Kepler-378 c,2014,1
1492,0.148,,Kepler-379 b,2014,1
1493,0.204,,Kepler-379 c,2014,1
1494,0.106,,Kepler-380 b,2014,1
1495,0.113,,Kepler-380 c,2014,1
1496,0.088,,Kepler-381 b,2014,1
1497,0.1,,Kepler-381 c,2014,1
1498,0.118,,Kepler-382 b,2014,1
1499,0.142,,Kepler-382 c,2014,1
1500,0.118,,Kepler-383 b,2014,1
1501,0.111,,Kepler-383 c,2014,1
1502,0.1,,Kepler-384 b,2014,1
1503,0.101,,Kepler-384 c,2014,1
1504,0.244,,Kepler-385 b,2014,1
1505,0.271,,Kepler-385 c,2014,1
1506,0.124,,Kepler-386 b,2014,1
1507,0.141,,Kepler-386 c,2014,1
1508,0.092,,Kepler-387 b,2014,1
1509,0.079,,Kepler-387 c,2014,1
1510,0.072,,Kepler-388 b,2014,1
1511,0.077,,Kepler-388 c,2014,1
1512,0.135,,Kepler-389 b,2014,1
1513,0.13,,Kepler-389 c,2014,1
1514,0.073,,Kepler-390 b,2014,1
1515,0.07,,Kepler-390 c,2014,1
1516,0.285,,Kepler-391 b,2014,1
1517,0.316,,Kepler-391 c,2014,1
1518,0.089,,Kepler-392 b,2014,1
1519,0.098,,Kepler-392 c,2014,1
1520,0.115,,Kepler-393 b,2014,1
1521,0.119,,Kepler-393 c,2014,1
1522,0.143,,Kepler-394 b,2014,1
1523,0.148,,Kepler-394 c,2014,1
1524,0.092,,Kepler-395 b,2014,1
1525,0.118,,Kepler-395 c,2014,1
1526,0.312,,Kepler-396 b,2013,1
1527,0.473,,Kepler-396 c,2013,1
1528,0.219,,Kepler-397 b,2014,1
1529,0.551,,Kepler-397 c,2014,1
1530,0.083,,Kepler-398 b,2014,1
1531,0.09,,Kepler-398 c,2014,1
1532,0.086,,Kepler-399 b,2014,1
1533,0.128,,Kepler-399 c,2014,1
1534,0.169,,Kepler-399 d,2014,1
1535,0.147,,Kepler-400 b,2014,1
1536,0.133,,Kepler-400 c,2014,1
1537,0.153,,Kepler-401 b,2014,1
1538,0.192,,Kepler-401 c,2014,1
1539,0.109,,Kepler-402 b,2014,1
1540,0.139,,Kepler-402 c,2014,1
1541,0.123,,Kepler-402 d,2014,1
1542,0.13,,Kepler-402 e,2014,1
1543,0.112,,Kepler-403 b,2014,1
1544,0.156,,Kepler-403 c,2014,1
1545,0.113,,Kepler-404 b,2014,1
1546,0.153,,Kepler-404 c,2014,1
1547,0.186,,Kepler-405 b,2014,1
1548,0.416,,Kepler-405 c,2014,1
1549,0.128,,Kepler-406 b,2014,1
1550,0.076,,Kepler-406 c,2014,1
1551,0.095,,Kepler-407 b,2014,1
1552,,,Kepler-407 c,2014,1
1553,0.073,,Kepler-408 b,2014,1
1554,0.106,,Kepler-409 b,2014,1
1555,0.253,132,Kepler-410 A b,2013,1
1556,0.168,,Kepler-411 b,2013,1
1557,1.325,1056,Kepler-412 b,2014,1
1558,0.388,,Kepler-413 b,2014,1
1559,0.89,2000,Lupus-TR-3 b,2007,2
1560,,,MOA 2007-BLG-192L b,2008,2
1561,,,MOA 2007-BLG-400L b,2008,2
1562,,,MOA 2008-BLG-310L b,2009,2
1563,,3600,MOA 2008-BLG-379L b,2013,2
1564,,,MOA 2009-BLG-266L b,2011,2
1565,,,MOA 2009-BLG-319L b,2010,2
1566,,,MOA 2009-BLG-387L b,2010,2
1567,,2300,MOA 2010-BLG-477L b,2012,2
1568,,2800,MOA 2010-BLG-073L b,2012,2
1569,,7720,MOA 2011-BLG-293L b,2012,2
1570,,7560,MOA 2011-BLG-322L b,2013,2
1571,,,NGC 2682 YBP 1194 b,2014,2
1572,,,NGC 2682 YBP 1514 b,2014,2
1573,,,NGC 2682 Sand 364 b,2014,2
1574,,,NGC 4349 127 b,2007,2
1575,,,OGLE 2003-BLG-235L b,2004,2
1576,,,OGLE 2005-BLG-71L b,2005,2
1577,,,OGLE 2005-BLG-169L b,2006,2
1578,,,OGLE 2005-BLG-390L b,2005,2
1579,,,OGLE 2006-BLG-109L b,2008,2
1580,,,OGLE 2006-BLG-109L c,2008,2
1581,,,OGLE 2007-BLG-368L b,2009,2
1582,,2570,OGLE 2011-BLG-251L b,2012,2
1583,,4080,OGLE 2012-BLG-026L b,2012,2
1584,,4080,OGLE 2012-BLG-026L c,2012,2
1585,,1760,OGLE 2012-BLG-358L b,2013,2
1586,,4970,OGLE 2012-BLG-406L b,2013,2
1587,1.61,,OGLE2-TR-L9 b,2008,2
1588,1.25,,OGLE-TR-10 b,2004,2
1589,1.363,,OGLE-TR-056 b,2002,2
1590,1.051,,OGLE-TR-111 b,2004,2
1591,1.093,600,OGLE-TR-113 b,2004,2
1592,1.2,2500,OGLE-TR-132 b,2004,2
1593,1.13,,OGLE-TR-182 b,2007,2
1594,1.36,,OGLE-TR-211 b,2007,2
1595,,,Oph 11 b,2006,2
1596,0.941,1200,POTS-1 b,2013,2
1597,,,Pr0201 b,2012,2
1598,,,Pr0211 b,2012,2
1599,,,PSR B1257+12 b,1992,2
1600,,,PSR B1257+12 c,1992,2
1601,,,PSR B1257+12 d,1994,2
1602,,,PSR B1620-26 b,2003,2
1603,,1200,PSR J1719-1438 b,2011,2
1604,1.164,,Qatar-1 b,2010,2
1605,1.144,,Qatar-2 b,2011,2
1606,,135,ROXs 42 B b,2013,2
1607,,120,ROXs 12 b,2013,2
1608,,,SR 12 AB c,2010,2
1609,0.81,8500,SWEEPS-4 b,2006,2
1610,1.13,8500,SWEEPS-11 b,2006,2
1611,1.067,152.3,TrES-1 b,2004,2
1612,1.336,228,TrES-3 b,2007,2
1613,1.799,492,TrES-4 b,2007,2
1614,1.209,360,TrES-5 b,2011,2
1615,,,USco CTIO 108 b,2008,2
1616,,,V0391 Peg b,2007,2
1617,1.483,408,WASP-1 b,2007,2
1618,1.117,147,WASP-2 b,2007,2
1619,1.29,220,WASP-3 b,2007,2
1620,1.413,300,WASP-4 b,2007,2
1621,1.167,300,WASP-5 b,2008,2
1622,1.224,,WASP-6 b,2009,2
1623,1.33,140,WASP-7 b,2008,2
1624,1.038,87,WASP-8 b,2010,2
1625,,87,WASP-8 c,2014,2
1626,1.08,90,WASP-10 b,2008,2
1627,1.005,121.7,WASP-11 b,2008,2
1628,1.79,,WASP-12 b,2008,2
1629,1.389,155,WASP-13 b,2009,2
1630,1.281,160,WASP-14 b,2008,2
1631,1.428,,WASP-15 b,2009,2
1632,1.008,,WASP-16 b,2009,2
1633,1.74,400,WASP-17 b,2009,2
1634,1.165,105.49,WASP-18 b,2009,2
1635,1.386,250,WASP-19 b,2009,2
1636,1.07,242,WASP-21 b,2010,2
1637,1.158,300,WASP-22 b,2010,2
1638,0.962,,WASP-23 b,2010,2
1639,1.3,,WASP-24 b,2010,2
1640,1.22,,WASP-25 b,2010,2
1641,1.281,250,WASP-26 b,2010,2
1642,0.792,70,WASP-29 b,2010,2
1643,1.549,360,WASP-31 b,2010,2
1644,1.18,,WASP-32 b,2010,2
1645,1.497,116.14,WASP-33 b,2010,2
1646,1.22,120,WASP-34 b,2010,2
1647,1.32,,WASP-35 b,2011,2
1648,1.281,450,WASP-36 b,2011,2
1649,1.16,343,WASP-37 b,2010,2
1650,1.094,110,WASP-38 b,2010,2
1651,1.27,230,WASP-39 b,2011,2
1652,1.2,180,WASP-41 b,2010,2
1653,1.08,160,WASP-42 b,2012,2
1654,0.93,80,WASP-43 b,2011,2
1655,1.14,,WASP-44 b,2011,2
1656,1.16,,WASP-45 b,2011,2
1657,1.31,,WASP-46 b,2011,2
1658,1.15,200,WASP-47 b,2012,2
1659,1.67,,WASP-48 b,2011,2
1660,1.115,170,WASP-49 b,2012,2
1661,1.153,230,WASP-50 b,2011,2
1662,1.27,140,WASP-52 b,2012,2
1663,1.653,200,WASP-54 b,2012,2
1664,1.3,330,WASP-55 b,2012,2
1665,1.092,255,WASP-56 b,2012,2
1666,0.916,455,WASP-57 b,2012,2
1667,1.37,300,WASP-58 b,2012,2
1668,0.775,125,WASP-59 b,2012,2
1669,0.86,400,WASP-60 b,2012,2
1670,1.24,480,WASP-61 b,2012,2
1671,1.39,160,WASP-62 b,2012,2
1672,1.43,330,WASP-63 b,2012,2
1673,1.271,350,WASP-64 b,2012,2
1674,1.112,310,WASP-65 b,2013,2
1675,1.39,380,WASP-66 b,2012,2
1676,1.4,225,WASP-67 b,2012,2
1677,1.46,345,WASP-71 b,2012,2
1678,1.27,340,WASP-72 b,2012,2
1679,1.27,260,WASP-75 b,2013,2
1680,1.21,93,WASP-77 A b,2012,2
1681,1.7,550,WASP-78 b,2012,2
1682,2.09,240,WASP-79 b,2012,2
1683,0.952,60,WASP-80 b,2012,2
1684,1.528,470,WASP-103 b,2014,2
1685,,19.2,WD 0806-661 b,2011,2
1686,1.49,3200,WTS-1 b,2012,2
1687,1.363,1000,WTS-2 b,2014,2
1688,0.934,10.1,WISEP J121756.91+162640.2 A b,2012,2
1689,1.21,172,XO-1 b,2006,2
1690,0.996,148,XO-2 b,2007,2
1691,1.217,174,XO-3 b,2007,2
1692,1.33,293,XO-4 b,2008,2
1693,1.109,260,XO-5 b,2008,2
