# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 12 12:23:22 2014
#
# COLUMN pl_orbper:      Orbital Period (val)
# COLUMN pl_orbpererr1:  Orbital Period (upper unc)
# COLUMN pl_orbpererr2:  Orbital Period (lower unc)
# COLUMN pl_orbperlim:   Orbital Period (limit flag)
# COLUMN pl_orbeccen:    Eccentricity (val)
# COLUMN pl_orbeccenerr1: Eccentricity (upper unc)
# COLUMN pl_orbeccenerr2: Eccentricity (lower unc)
# COLUMN pl_orbeccenlim: Eccentricity (limit flag)
# COLUMN pl_orbincl:     Inclination (val)
# COLUMN pl_orbinclerr1: Inclination (upper unc)
# COLUMN pl_orbinclerr2: Inclination (lower unc)
# COLUMN pl_orbincllim:  Inclination (limit flag)
# COLUMN pl_massj:       Planet Mass [jup] (val)
# COLUMN pl_massjerr1:   Planet Mass [jup] (upper unc)
# COLUMN pl_massjerr2:   Planet Mass [jup] (lower unc)
# COLUMN pl_massjlim:    Planet Mass [jup] (limit flag)
# COLUMN pl_msinij:      Planet M*sin(i) [jup] (val)
# COLUMN pl_msinijerr1:  Planet M*sin(i) [jup] (upper unc)
# COLUMN pl_msinijerr2:  Planet M*sin(i) [jup] (lower unc)
# COLUMN pl_msinijlim:   Planet M*sin(i) [jup] (limit flag)
# COLUMN pl_radj:        Planet Radius (val)
# COLUMN pl_radjerr1:    Planet Radius (upper unc)
# COLUMN pl_radjerr2:    Planet Radius (lower unc)
# COLUMN pl_radjlim:     Planet Radius (limit flag)
# COLUMN pl_dens:        Planet Density (val)
# COLUMN pl_denserr1:    Planet Density (upper unc)
# COLUMN pl_denserr2:    Planet Density (lower unc)
# COLUMN pl_denslim:     Planet Density (limit flag)
# COLUMN st_mass:        Stellar Mass (val)
# COLUMN st_masserr:     Stellar Mass (unc)
# COLUMN st_masslim:     Stellar Mass (limit flag)
# COLUMN st_massblend:   Stellar Mass (blend flag)
# COLUMN st_rad:         Stellar Radius (val)
# COLUMN st_raderr:      Stellar Radius (unc)
# COLUMN st_radlim:      Stellar Radius (limit flag)
# COLUMN st_radblend:    Stellar Radius (blend flag)
# COLUMN st_sp:          Spectral Type (val)
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type (unc)
# COLUMN st_splim:       Spectral Type (limit flag)
# COLUMN st_spblend:     Spectral Type (blend flag)
#
rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
426,10.89850000,0.00450000,-0.00450000,0,0.530000,0.120000,-0.120000,0,,,,,,,,,0.26100,0.04000,-0.04000,0,,,,,,,,,,,,,,,,,3.90,F8/G0 V,,0,0
427,443.40000000,4.20000000,-4.20000000,0,0.060000,,,0,,,,,,,,,2.60000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
428,395.80000000,0.60000000,-0.60000000,0,0.082000,0.021000,-0.021000,0,,,,,,,,,1.29000,0.06000,-0.06000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
429,1624.00000000,23.00000000,-23.00000000,0,0.239000,0.031000,-0.031000,0,,,,,,,,,0.99000,0.06000,-0.06000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
430,68.27000000,0.13000000,-0.13000000,0,0.120000,0.040000,-0.040000,0,,,,,,,,,0.77000,0.09000,-0.09000,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
431,7.85430000,0.00090000,-0.00090000,0,0.250000,0.080000,-0.080000,0,,,,,,,,,0.05400,0.00400,-0.00400,0,,,,,,,,,1.05,0.02,0,0,,,,,4.50,G5 V,,0,0
432,30.93000000,0.02000000,-0.02000000,0,0.150000,0.090000,-0.090000,0,,,,,,,,,0.07600,0.00700,-0.00700,0,,,,,,,,,1.05,0.02,0,0,,,,,4.50,G5 V,,0,0
433,5.24000000,0.00200000,-0.00200000,0,0.010000,0.010000,-0.010000,0,,,,,,,,,0.28000,0.01600,-0.01600,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
434,835.47700000,6.04000000,-6.04000000,0,0.462000,0.069000,-0.069000,0,,,,,,,,,11.09000,1.00000,-1.00000,0,,,,,,,,,,,,,,,,,5.20,K2 III,,0,0
435,1143.00000000,14.00000000,-14.00000000,0,0.200000,0.010000,-0.010000,0,,,,,,,,,6.80000,,,0,,,,,,,,,,,,,,,,,4.80,G8 V,,0,0
436,324.00000000,1.70000000,-3.30000000,0,0.460000,0.040000,-0.040000,0,,,,,,,,,2.83000,0.24000,-0.24000,0,,,,,,,,,1.40,0.14,0,0,1.50,0.15,0,0,3.60,F6 V,,0,0
437,263.30000000,2.30000000,-2.30000000,0,0.610000,0.110000,-0.110000,0,,,,,,,,,0.27000,0.08000,-0.08000,0,,,,,,,,,,,,,,,,,5.25,K5/M0 V,,0,0
438,1657.00000000,48.00000000,-48.00000000,0,0.320000,0.060000,-0.060000,0,,,,,,,,,0.71000,0.06000,-0.06000,0,,,,,,,,,,,,,,,,,5.25,K5/M0 V,,0,0
439,937.70000000,15.60000000,-15.60000000,0,0.230000,0.030000,-0.030000,0,,,,,,,,,1.24000,,,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
440,1046.00000000,,,0,0.060000,,,0,,,,,1.18622,,,0,,,,,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
441,3827.00000000,105.00000000,-105.00000000,0,0.250000,0.080000,-0.080000,0,,,,,,,,,0.48000,0.04000,-0.04000,0,,,,,,,,,1.36,,0,0,,,,,4.40,G4 IV,,0,0
442,83.88800000,0.00860000,-0.00860000,0,0.335900,0.009100,-0.009100,0,,,,,,,,,11.68000,0.96000,-0.96000,0,,,,,,,,,,,,,,,,,3.80,F8,,0,0
443,493.70000000,1.80000000,-1.80000000,0,0.144000,0.032000,-0.032000,0,,,,,,,,,1.10000,0.06000,-0.06000,0,,,,,,,,,,,,,,,,,5.10,K1 V,,0,0
444,1114.00000000,14.00000000,-14.00000000,0,0.167000,0.055000,-0.055000,0,,,,,,,,,0.95000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,4.00,G0 V,,0,0
445,670.00000000,11.00000000,-11.00000000,0,0.054000,,,0,,,,,,,,,2.10000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
446,2597.00000000,41.00000000,-41.00000000,0,0.144000,0.035000,-0.035000,0,,,,,,,,,1.88000,0.17000,-0.17000,0,,,,,,,,,,,,,,,,,4.80,G8 IV/V,,0,0
447,25.82700000,0.01900000,-0.01900000,0,0.420000,0.170000,-0.170000,0,,,,,,,,,0.17800,0.02100,-0.02100,0,,,,,,,,,,,,,,,,,4.20,G2 V,,0,0
448,6.13350000,0.00060000,-0.00060000,0,0.309000,0.014000,-0.014000,0,,,,,,,,,2.13000,,,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
449,2082.00000000,24.00000000,-35.00000000,0,0.660000,0.140000,-0.100000,0,,,,,,,,,4.50000,,,0,,,,,,,,,2.39,0.06,0,0,9.12,0.65,0,0,4.70,G7 III,,0,0
450,63.33000000,0.03000000,-0.03000000,0,0.030000,0.010000,-0.010000,0,,,,,,,,,1.22000,,,0,,,,,,,,,,,,,,,,,4.20,G2 V,,0,0
451,344.95000000,1.08000000,-1.08000000,0,0.680000,0.090000,-0.090000,0,,,,,,,,,3.71000,,,0,,,,,,,,,,,,,,,,,5.25,K2/3 III,,0,0
452,559.40000000,1.30000000,-1.30000000,0,0.460000,0.010000,-0.010000,0,,,,,,,,,3.00000,,,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
453,4.15470000,0.00050000,-0.00050000,0,0.270000,0.120000,-0.120000,0,,,,,,,,,0.05800,,,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
454,3008.00000000,202.00000000,-202.00000000,0,0.280000,0.120000,-0.120000,0,,,,,,,,,7.20000,,,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
455,9.67370000,0.00390000,-0.00390000,0,0.000000,,,0,,,,,,,,,0.04100,0.00400,-0.00400,0,,,,,,,,,,,,,,,,,5.35,K3/4 V,,0,0
456,1244.00000000,17.00000000,-17.00000000,0,0.410000,0.100000,-0.100000,0,,,,,,,,,0.38000,0.04000,-0.04000,0,,,,,,,,,,,,,,,,,4.80,G8 IV,,0,0
457,948.12000000,,,,0.130000,,,,,,,,,,,,0.22400,,,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
458,454.20000000,1.60000000,-1.60000000,0,0.345000,0.049000,-0.049000,0,,,,,,,,,1.45000,0.13000,-0.13000,0,,,,,,,,,,,,,,,,,5.28,K3- V,,0,0
459,923.80000000,5.30000000,-5.30000000,0,0.230000,0.058000,-0.058000,0,,,,,,,,,3.24000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,5.28,K3- V,,0,0
460,1840.00000000,55.00000000,-55.00000000,0,0.700000,0.100000,-0.100000,0,,,,,,,,,1.60000,0.60000,-0.60000,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
461,10.70850000,0.00030000,-0.00030000,0,0.011000,0.020000,-0.020000,0,,,,,,,,,1.04000,0.03000,-0.03000,0,,,,,,,,,,,,,,,,,5.00,K0 V,,0,0
462,883.00000000,29.00000000,-29.00000000,0,0.163000,0.073000,-0.073000,0,,,,,,,,,2.20000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
463,1951.00000000,41.00000000,-41.00000000,0,0.638000,0.020000,-0.020000,0,,,,,,,,,18.15000,0.35000,-0.35000,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
464,974.00000000,39.00000000,-39.00000000,0,0.340000,0.090000,-0.090000,0,,,,,,,,,5.61000,,,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
465,1544.00000000,34.00000000,-34.00000000,0,0.220000,0.090000,-0.090000,0,,,,,,,,,1.49000,0.09000,-0.09000,0,,,,,,,,,,,,,,,,,3.80,F8,,0,1
466,3.27000000,,,,0.400000,,,,,,,,,,,,0.03510,,,0,,,,,,,,,,,,,,,,,4.20,G2 V,,0,0
467,1160.90000000,,,,0.750000,,,,,,,,,,,,0.15070,,,0,,,,,,,,,,,,,,,,,4.20,G2 V,,0,0
468,258.19000000,0.07000000,-0.07000000,0,0.233000,0.002000,-0.002000,0,,,,,,,,,1.59000,0.02000,-0.02000,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
469,5000.00000000,400.00000000,-400.00000000,0,0.120000,0.020000,-0.020000,0,,,,,,,,,0.82000,0.03000,-0.03000,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
470,12.08300000,,,,0.150000,,,,,,,,,,,,0.02920,,,0,,,,,,,,,,,,,,,,,4.50,G5 IV,,0,0
471,59.51900000,,,,0.290000,,,,,,,,,,,,0.03820,,,0,,,,,,,,,,,,,,,,,4.50,G5 IV,,0,0
472,459.26000000,,,,0.460000,,,,,,,,,,,,0.12100,,,0,,,,,,,,,,,,,,,,,4.50,G5 IV,,0,0
473,464.30000000,3.20000000,-3.20000000,0,0.255000,0.041000,-0.041000,0,,,,,,,,,2.00000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
474,11.57700000,,,,0.180000,,,,,,,,,,,,0.01660,,,0,,,,,,,,,,,,,,,,,4.40,G3/5 V,,0,0
475,27.58200000,,,,0.160000,,,,,,,,,,,,0.03580,,,0,,,,,,,,,,,,,,,,,4.40,G3/5 V,,0,0
476,106.72000000,,,,0.430000,,,,,,,,,,,,0.03000,,,0,,,,,,,,,,,,,,,,,4.40,G3/5 V,,0,0
477,330.00000000,2.00000000,-4.00000000,0,0.360000,0.120000,-0.120000,0,,,,,,,,,0.22300,0.02900,-0.02900,0,,,,,,,,,,,,,,,,,5.20,K2 IV,,0,0
478,1125.70000000,9.00000000,-9.00000000,0,0.100000,0.020000,-0.020000,0,,,,,,,,,9.76000,2.15000,-2.15000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
479,653.22000000,1.21000000,-1.21000000,0,0.410000,0.010000,-0.010000,0,,,,,,,,,9.70000,,,0,,,,,,,,,,,,,,,,,4.25,G2/3 V,,0,0
480,1928.00000000,53.00000000,-39.00000000,0,0.530000,0.230000,-0.180000,0,,,,,,,,,5.10000,2.60000,-1.50000,0,,,,,,,,,,,,,,,,,4.90,G9 IV-V,,0,0
481,1299.00000000,48.00000000,-48.00000000,0,0.090000,,,0,,,,,,,,,1.90000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
482,386.30000000,1.60000000,-1.60000000,0,0.500000,,,0,,,,,,,,,1.62000,,,0,,,,,,,,,,,,,,,,,4.10,G1 V,,0,0
483,1057.00000000,20.00000000,-20.00000000,0,0.150000,0.170000,-0.170000,0,,,,,,,,,3.12000,1.44000,-1.44000,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
484,176.30000000,0.39000000,-0.39000000,0,0.112000,0.035000,-0.035000,0,,,,,,,,,2.90000,,,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
485,103.95000000,0.13000000,-0.13000000,0,0.307000,0.017000,-0.017000,0,,,,,,,,,5.76000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
486,44.23600000,0.00800000,-0.00800000,0,0.468600,0.008100,-0.008100,0,,,,,,,,,2.12000,0.07000,-0.07000,0,,,,,,,,,,,,,,,,,4.90,G8/K0 V,,0,0
487,1008.00000000,18.00000000,-18.00000000,0,0.133000,0.011000,-0.011000,0,,,,,,,,,6.56000,0.32000,-0.32000,0,,,,,,,,,,,,,,,,,4.90,G8/K0 V,,0,0
488,528.40000000,6.30000000,-6.30000000,0,0.260000,0.050000,-0.050000,0,,,,,,,,,1.21000,,,0,,,,,,,,,,,,,,,,,4.40,G3/5 V,,0,0
489,1027.00000000,28.00000000,-28.00000000,0,0.520000,0.040000,-0.090000,0,,,,,,,,,0.85000,0.67000,-0.05000,0,,,,,,,,,,,,,,,,,4.10,G0/2 V,,0,0
490,331.50000000,3.00000000,-3.00000000,0,0.160000,0.080000,-0.080000,0,,,,,,,,,0.96000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,5.00,K0 III/IV,,0,0
491,2.87589110,0.00000250,-0.00000250,0,0.000000,,,0,88.000,2.000,-2.000,0,0.36800,0.01300,-0.01400,0,,,,,0.813,0.027,-0.025,0,0.85000,0.10000,-0.09000,0,1.34,0.02,0,,1.54,0.05,0,,4.00,G0,,0,0
492,4.07200000,0.70000000,-0.70000000,0,0.016000,0.010000,-0.010000,0,,,,,,,,,1.33000,,,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
493,2.39100000,0.00200000,-0.00200000,0,0.000000,,,0,39.000,13.000,-13.000,0,,,,,15.50000,7.50000,-7.50000,0,,,,,,,,,,,,,,,,,1.50,B5 II,,0,0
494,1096.20000000,,,,0.000000,,,,,,,,,,,,0.16800,,,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
495,2097.00000000,930.00000000,-930.00000000,0,0.600000,0.240000,-0.240000,0,,,,,,,,,3.00000,2.00000,-2.00000,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
496,689.00000000,13.00000000,-13.00000000,0,0.074000,,,0,,,,,,,,,1.50000,0.10000,-0.10000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
497,499.40000000,3.60000000,-3.60000000,0,0.340000,0.021000,-0.021000,0,,,,,,,,,2.73000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
498,18.59600000,,,,0.380000,,,,,,,,,,,,0.01930,,,0,,,,,,,,,,,,,,,,,5.10,K1 V,,0,0
499,3342.00000000,95.00000000,-95.00000000,0,0.044000,0.046000,-0.046000,0,,,,,,,,,0.94700,0.09000,-0.09000,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
500,163.90000000,0.01000000,-0.01000000,0,0.610000,0.020000,-0.020000,0,,,,,,,,,5.02000,0.17000,-0.17000,0,,,,,,,,,,,,,,,,,4.30,G3 IV,,0,0
501,408.60000000,0.50000000,-0.50000000,0,0.460000,0.020000,-0.020000,0,,,,,,,,,2.24000,0.05000,-0.05000,0,,,,,,,,,1.72,0.03,0,0,1.76,0.06,0,0,4.50,G5 V,,0,0
502,3452.00000000,105.00000000,-105.00000000,0,0.060000,0.050000,-0.050000,0,,,,,,,,,2.58000,0.16000,-0.16000,0,,,,,,,,,1.72,0.03,0,0,1.76,0.06,0,0,4.50,G5 V,,0,0
503,194.30000000,0.30000000,-0.30000000,0,0.170000,0.030000,-0.030000,0,,,,,,,,,0.85000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
504,391.90000000,1.00000000,-1.00000000,0,0.160000,0.100000,-0.100000,0,,,,,,,,,0.82000,0.07000,-0.07000,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
505,131.05000000,0.54000000,-0.54000000,0,0.708000,0.018000,-0.018000,0,,,,,,,,,9.71000,0.66000,-0.66000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
506,842.00000000,,,0,,,,,,,,,,,,,0.75000,,,0,,,,,,,,,,,,,,,,,4.10,G1 V(W),,0,0
507,4.64550000,0.00110000,-0.00110000,0,0.000000,,,,,,,,,,,,0.01300,0.00200,-0.00200,0,,,,,,,,,,,,,,,,,5.30,K3 V,,0,0
508,359.55460000,0.00710000,-0.00710000,0,0.847850,0.000500,-0.000500,0,,,,,,,,,10.57000,0.29000,-0.29000,0,,,,,,,,,,,,,,,,,4.10,G1 V,,0,0
509,104.84000000,,,,0.460000,,,,,,,,,,,,0.12000,,,0,,,,,,,,,,,,,,,,,4.80,G8 V,,0,0
510,521.00000000,6.90000000,-6.90000000,0,0.291000,0.093000,-0.093000,0,,,,,,,,,1.80000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
511,12.62000000,0.00400000,-0.00400000,0,0.020000,0.018000,-0.018000,0,,,,,,,,,1.13000,0.05000,-0.05000,0,,,,,,,,,1.12,0.03,0,0,1.12,0.05,0,0,4.00,G0 V,,0,0
512,248.40000000,4.90000000,-4.90000000,0,0.075000,0.050000,-0.050000,0,,,,,,,,,1.90000,0.13000,-0.13000,0,,,,,,,,,1.12,0.03,0,0,1.12,0.05,0,0,4.00,G0 V,,0,0
513,1178.40000000,8.80000000,-8.80000000,0,0.010000,0.030000,-0.030000,0,,,,,,,,,2.10000,0.11000,-0.11000,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
514,352.30000000,1.30000000,-1.30000000,0,0.150000,0.050000,-0.050000,0,,,,,,,,,0.73000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
515,643.25000000,0.90000000,-0.90000000,0,0.128000,0.017000,-0.017000,0,,,,,1.67600,,,0,,,,,,,,,,,,,,,,,,,,,4.30,G3 IV/V,,0,0
516,4205.80000000,758.90000000,-758.90000000,0,0.098500,0.062700,-0.062700,0,,,,,,,,,1.81400,,,0,,,,,,,,,,,,,,,,,4.30,G3 IV/V,,0,0
517,9.63860000,0.00150000,-0.00150000,0,0.172000,0.040000,-0.040000,0,,,,,0.03321,,,0,,,,,,,,,,,,,,,,,,,,,4.30,G3 IV/V,,0,0
518,310.55000000,0.83000000,-0.83000000,0,0.066600,0.012200,-0.012200,0,,,,,0.52190,,,0,,,,,,,,,,,,,,,,,,,,,4.30,G3 IV/V,,0,0
519,8.42819800,0.00005600,-0.00005600,0,0.277000,0.002000,-0.002000,0,,,,,,,,,14.40000,,,0,,,,,,,,,,,,,,,,,5.20,K2 (V),,0,0
520,75.29000000,0.02000000,-0.02000000,0,0.730000,0.020000,-0.020000,0,,,,,,,,,0.77000,0.04000,-0.04000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
521,1314.00000000,,,,0.120000,,,,,,,,,,,,2.29000,,,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
522,282.40000000,,,,0.260000,,,,,,,,,,,,0.48000,,,0,,,,,,,,,,,,,,,,,4.20,G2 V,,0,0
523,606.40000000,9.00000000,-9.00000000,0,0.240000,0.140000,-0.140000,0,,,,,,,,,2.70000,1.30000,-1.30000,0,,,,,,,,,,,,,,,,,5.20,K1/3,,0,0
524,1155.00000000,23.00000000,-23.00000000,0,0.050000,0.140000,-0.140000,0,,,,,,,,,0.36000,0.04600,-0.04600,0,,,,,,,,,,,,,,,,,4.90,G9 V,,0,0
525,5144.00000000,705.00000000,-467.00000000,0,0.734000,0.020000,-0.020000,0,,,,,,,,,3.53000,0.11000,-0.11000,0,,,,,,,,,0.81,0.02,0,0,,,,,5.00,K0 IV-V,,0,0
526,420.77000000,3.48000000,-3.11000000,0,0.089000,0.028000,-0.065000,0,,,,,,,,,1.70000,0.09000,-0.12000,0,,,,,,,,,1.50,0.20,0,0,4.50,0.20,0,0,5.10,K1 IV,,0,0
527,58.11289000,0.00550000,-0.00550000,0,0.528600,0.032000,-0.032000,0,,,,,,,,,8.02000,0.65000,-0.65000,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
528,1749.50000000,2.20000000,-2.20000000,0,0.212000,0.002000,-0.002000,0,,,,,,,,,18.10000,1.50000,-1.50000,0,,,,,,,,,,,,,,,,,4.60,G6 V,,0,0
529,6.40300000,0.00100000,-0.00100000,0,0.081000,0.029000,-0.029000,0,,,,,,,,,0.23000,,,0,,,,,,,,,,,,,,,,,4.50,G5 V,,0,0
530,225.62000000,0.22000000,-0.22000000,0,0.310000,0.010000,-0.010000,0,,,,,,,,,2.88000,,,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
531,2102.00000000,264.00000000,-264.00000000,0,0.330000,0.020000,-0.020000,0,,,,,,,,,4.04000,,,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
532,1145.00000000,18.00000000,-18.00000000,0,0.110000,0.080000,-0.080000,0,,,,,,,,,0.67000,,,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
533,538.00000000,2.00000000,-2.00000000,0,0.610000,0.010000,-0.010000,0,,,,,,,,,1.83000,,,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
534,1523.00000000,40.00000000,-45.00000000,0,0.400000,0.061000,-0.065000,0,,,,,,,,,2.60000,0.15000,-0.15000,0,,,,,,,,,,,,,,,,,4.80,G8 V,,0,0
535,323.60000000,2.20000000,-2.20000000,0,0.210000,0.040000,-0.040000,0,,,,,,,,,2.70000,0.30000,-0.30000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
536,1290.00000000,22.00000000,-22.00000000,0,0.540000,0.090000,-0.090000,0,,,,,,,,,7.80000,3.50000,-3.50000,0,,,,,,,,,,,,,,,,,4.50,G5 IV/V,,0,0
537,297.30000000,6.00000000,-6.00000000,0,0.330000,0.200000,-0.200000,0,,,,,,,,,0.61000,,,0,,,,,,,,,,,,,,,,,4.70,G6/8 IV,,0,0
538,1016.00000000,40.00000000,-40.00000000,0,,,,,,,,,1.50000,0.30000,-0.30000,0,,,,,,,,,,,,,,,,,,,,,4.00,G0,,0,1
539,406.60000000,0.40000000,-0.40000000,0,0.009000,0.004000,-0.004000,0,,,,,,,,,1.49000,0.03000,-0.03000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
540,110.90000000,0.10000000,-0.10000000,0,0.300000,0.100000,-0.100000,0,,,,,,,,,0.15000,0.02000,-0.02000,0,,,,,,,,,,,,,,,,,5.00,K0,,0,0
541,71.48400000,0.00200000,-0.00200000,0,0.114000,0.003000,-0.003000,0,,,,,,,,,7.03000,0.28000,-0.28000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
542,14.47600000,0.01100000,-0.01100000,0,0.115000,0.087000,-0.087000,0,,,,,,,,,0.08000,,,0,,,,,,,,,,,,,,,,,4.50,G5 IV,,0,0
543,3.09250000,0.00003000,-0.00003000,0,0.022000,0.014000,-0.014000,0,,,,,,,,,0.95000,0.04000,-0.04000,0,,,,,,,,,,,,,,,,,3.80,F8 V,,0,0
544,396.03000000,0.62000000,-0.62000000,0,0.257000,0.010000,-0.010000,0,,,,,22.00000,,,0,,,,,,,,,,,,,,,,,,,,,5.00,K0,,0,0
545,479.00000000,13.00000000,-13.00000000,0,0.090000,0.110000,-0.110000,0,,,,,,,,,1.60000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0 III/IV,,0,0
546,663.00000000,29.00000000,-29.00000000,0,0.177000,0.057000,-0.057000,0,,,,,,,,,3.30000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,5.00,K0 III,,0,0
547,9.37430000,0.00190000,-0.00190000,0,0.396000,0.062000,-0.062000,0,,,,,,,,,0.02380,,,0,,,,,,,,,,,,,,,,,5.20,K2 IV/V,,0,0
548,962.00000000,15.00000000,-15.00000000,0,0.280000,0.020000,-0.020000,0,,,,,,,,,0.64000,,,0,,,,,,,,,,,,,,,,,5.20,K2 IV/V,,0,0
549,2172.00000000,158.00000000,-158.00000000,0,0.480000,0.050000,-0.050000,0,,,,,,,,,0.54000,,,0,,,,,,,,,,,,,,,,,5.20,K2 IV/V,,0,0
550,956.00000000,,,0,,,,,,,,,,,,,0.37000,,,0,,,,,,,,,,,,,,,,,4.10,G1 V,,0,0
551,634.23000000,,,0,0.380000,0.030000,-0.030000,0,,,,,,,,,3.69000,,,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
552,2950.00000000,340.00000000,-340.00000000,0,0.253000,0.076000,-0.076000,0,,,,,,,,,3.82000,0.59000,-0.59000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
553,6.83800000,0.00100000,-0.00100000,0,0.300000,0.040000,-0.040000,0,,,,,,,,,0.94000,,,0,,,,,,,,,,,,,,,,,4.00,G0,,0,0
554,986.00000000,,,0,0.470000,,,0,,,,,,,,,0.75000,,,0,,,,,,,,,,,,,,,,,4.00,G0 V,,0,0
555,3.09700000,,,0,0.030000,0.003000,-0.003000,0,,,,,,,,,0.52000,,,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
556,3810.00000000,420.00000000,-420.00000000,0,0.252000,0.033000,-0.033000,0,,,,,,,,,1.99000,0.25000,-0.25000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
557,456.46000000,,,0,0.150000,0.090000,-0.090000,0,,,,,,,,,1.26000,,,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
558,14.27500000,,,,0.230000,,,,,,,,,,,,0.03160,,,0,,,,,,,,,,,,,,,,,4.30,G3 V,,0,0
559,2.21857578,0.00000080,-0.00000080,0,0.000000,,,0,85.780,0.250,-0.250,0,1.15000,0.03900,-0.03900,0,,,,,1.151,0.038,-0.038,0,1.00400,0.08900,-0.08900,0,0.84,0.04,0,,0.75,0.03,0,,5.20,K2 V,,0,0
560,1136.10000000,9.90000000,-9.90000000,0,0.531000,0.028000,-0.028000,0,,,,,,,,,5.93000,0.20000,-0.20000,0,,,,,,,,,,,,,,,,,4.50,G5,,0,0
561,2891.00000000,85.00000000,-85.00000000,0,0.360000,0.030000,-0.030000,0,,,,,,,,,1.50200,0.13000,-0.13000,0,,,,,,,,,,,,,,,,,4.70,G7 IV-V,,0,0
