rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
785,580,15,-15,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.947,0.035,-0.035,0,nul,nul,nul,nul,nul,nul,nul,nul,1.08,0.05,0,0,1.24,0.02,0,0,nul,nul,nul,nul,nul
786,13.722341,0.000035,-0.000036,0,0.16,0.17,-0.001,0,89.62,0.26,-0.45,0,nul,nul,nul,nul,nul,nul,nul,nul,0.2,0.039,-0.026,0,nul,nul,nul,nul,0.81,0.09,0,0,0.93,0.18,0,0,4.4,G4 V,nul,0,0
787,242.4613,0.0059,-0.0064,0,0.14,0.18,-0.1,0,89.85,0.03,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.153,0.03,-0.021,0,nul,nul,nul,nul,0.81,0.09,0,0,0.93,0.18,0,0,4.4,G4 V,nul,0,0
788,0.240104,0.000004,-0.000004,0,nul,nul,nul,nul,65,nul,nul,0,0.0014,nul,nul,0,nul,nul,nul,nul,0.068,nul,nul,0,nul,nul,nul,nul,0.5,0,0,0,0.2,0.01,0,0,1,B,nul,nul,0
789,0.342887,0.000013,-0.000013,0,nul,nul,nul,nul,65,nul,nul,0,0.0021,nul,nul,0,nul,nul,nul,nul,0.077,nul,nul,0,nul,nul,nul,nul,0.5,0,0,0,0.2,0.01,0,0,1,B,nul,nul,0
790,3.90512,0.00005,-0.00005,0,0,nul,nul,0,89.8,0.2,-0.4,0,nul,nul,nul,nul,nul,nul,nul,nul,1.11,0.02,-0.02,0,nul,nul,nul,nul,0.95,0.05,0,nul,0.86,0.02,0,nul,nul,nul,nul,nul,nul
791,7.340718,0.000001,-0.000001,0,0.287,0.062,-0.062,0,85.55,0.96,-0.96,0,0.68,0.09,-0.09,0,nul,nul,nul,nul,1.32,0.14,-0.14,0,0.37,0.13,-0.13,0,1.4,0.14,0,0,1.51,0.14,0,0,3.8,F8 V,nul,0,0
792,8.884924,0.000002,-0.000002,0,0.569,0.01,-0.01,0,89.1,0.6,-1,0,9.9,0.5,-0.5,0,nul,nul,nul,nul,1.03,0.06,-0.06,0,11,2,-2,0,0.88,0.06,0,0,0.88,0.04,0,0,4.8,G8 V,nul,0,0
793,1.54492875,0.00000027,-0.00000027,0,0,nul,nul,0,78,0.2,-0.2,0,2,0.26,-0.26,0,nul,nul,nul,nul,1.25,0.08,-0.08,0,nul,nul,nul,nul,1.2,0.2,0,0,1.32,0.08,0,0,3,F,nul,0,0
794,3.57878087,0.00000023,-0.00000023,0,0,nul,nul,0,88,0.11,-0.11,0,0.43,0.032,-0.032,0,nul,nul,nul,nul,0.96,0.016,-0.016,0,0.603,0.055,-0.055,0,0.95,0.04,0,0,0.99,0.02,0,0,4.5,G5 V,nul,0,0
795,0.355,0.0004,-0.0004,0,0,nul,nul,0,79,9,-14,0,0.006,0.001,-0.001,0,nul,nul,nul,nul,0.105,0.014,-0.008,0,5.57,3.02,-1.31,0,0.76,0.05,0,0,0.74,0.03,0,0,4,G,nul,0,0
796,13.485,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.231,0.073,-0.073,0,nul,nul,nul,nul,1.1,1.63,0,0,1.1,0.35,0,0,nul,nul,nul,nul,nul
797,27.402,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.247,0.079,-0.079,0,nul,nul,nul,nul,1.1,1.63,0,0,1.1,0.35,0,0,nul,nul,nul,nul,nul
798,7.053,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.236,0.01,-0.01,0,nul,nul,nul,nul,0.72,0.11,0,0,0.65,0.02,0,0,nul,nul,nul,nul,nul
799,9.522,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.249,0.012,-0.012,0,nul,nul,nul,nul,0.72,0.11,0,0,0.65,0.02,0,0,nul,nul,nul,nul,nul
800,5.955,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.216,0.034,-0.034,0,nul,nul,nul,nul,0.64,0.38,0,0,0.59,0.03,0,0,nul,nul,nul,nul,nul
801,12.04,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.211,0.033,-0.033,0,nul,nul,nul,nul,0.64,0.38,0,0,0.59,0.03,0,0,nul,nul,nul,nul,nul
802,26.444,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.357,0.162,-0.162,0,nul,nul,nul,nul,0.85,1.66,0,0,0.9,0.41,0,0,nul,nul,nul,nul,nul
803,51.538,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.477,0.218,-0.218,0,nul,nul,nul,nul,0.85,1.66,0,0,0.9,0.41,0,0,nul,nul,nul,nul,nul
804,9.77,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.252,0.037,-0.037,0,nul,nul,nul,nul,0.66,0.41,0,0,0.61,0.03,0,0,nul,nul,nul,nul,nul
805,20.09,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.211,0.031,-0.031,0,nul,nul,nul,nul,0.66,0.41,0,0,0.61,0.03,0,0,nul,nul,nul,nul,nul
806,8.726,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.199,0.009,-0.009,0,nul,nul,nul,nul,1,0.42,0,0,1.43,0.05,0,0,nul,nul,nul,nul,nul
807,12.883,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.211,0.01,-0.01,0,nul,nul,nul,nul,1,0.42,0,0,1.43,0.05,0,0,nul,nul,nul,nul,nul
808,8.306,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.176,0.009,-0.009,0,nul,nul,nul,nul,0.92,0.4,0,0,1.24,0.05,0,0,nul,nul,nul,nul,nul
809,12.513,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.194,0.009,-0.009,0,nul,nul,nul,nul,0.92,0.4,0,0,1.24,0.05,0,0,nul,nul,nul,nul,nul
810,282.5255,0.001,-0.001,0,0.41,0.08,-0.29,0,89.83,0.03,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.903,0.05,-0.05,0,nul,nul,nul,nul,0.94,0.02,0,0,1,0.05,0,0,nul,nul,nul,nul,nul
811,114.73635,0.00015,-0.00015,0,0.036,0.009,-0.009,0,89.274,0.034,-0.03,0,1.02,0.028,-0.028,0,nul,nul,nul,nul,1.204,0.049,-0.049,0,0.729,0.026,-0.026,0,1.1,0.05,0,0,1.82,0.04,0,0,nul,nul,nul,nul,nul
812,191.2318,0.0015,-0.0015,0,0.039,0.012,-0.012,0,89.588,0.031,-0.027,0,0.02,0.003,-0.003,0,nul,nul,nul,nul,0.548,0.026,-0.026,0,0.152,0.019,-0.019,0,1.1,0.05,0,0,1.82,0.04,0,0,nul,nul,nul,nul,nul
813,10.95416,0.00011,-0.00013,0,0.05593,0.00047,-0.00031,0,89.055,0.074,-0.07,0,0.027,0.008,-0.008,0,nul,nul,nul,nul,0.337,0.035,-0.032,0,0.87,0.42,-0.31,0,0.96,0.04,0,0,0.88,0.03,0,0,4.6,G6 V,nul,0,0
814,22.3395,0.0019,-0.0017,0,0.05628,0.0014,-0.0028,0,86.2,1.3,-1.6,0,0.626,0.029,-0.033,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.96,0.04,0,0,0.88,0.03,0,0,4.6,G6 V,nul,0,0
815,3.743208,0.000015,-0.000015,0,0.25,0.17,-0.17,0,89.3,0.57,-0.57,0,0.033,0.014,-0.014,0,nul,nul,nul,nul,0.153,0.014,-0.014,0,10.1,5.5,-5.5,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul
816,10.423648,0.000016,-0.000016,0,0.43,0.23,-0.23,0,88.36,0.75,-0.75,0,0.049,0.018,-0.049,0,nul,nul,nul,nul,0.385,0.037,-0.037,0,0.91,0.36,-0.91,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul
817,22.342989,0.0000067,-0.0000067,0,0.022,0.038,-0.038,0,89.871,0.123,-0.123,0,0.334,0.035,-0.035,0,nul,nul,nul,nul,1.005,0.095,-0.095,0,0.363,0.101,-0.101,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul
818,54.32031,0.00012,-0.00012,0,0.019,0.23,-0.23,0,89.76,0.15,-0.15,0,0.11,0.057,-0.088,0,nul,nul,nul,nul,0.585,0.055,-0.055,0,0.6,0.26,-0.56,0,1.28,0.05,0,0,1.52,0.14,0,0,nul,nul,nul,nul,nul
819,7.008151,0.000019,-0.000019,0,nul,nul,nul,nul,89.4,1.5,-1.5,0,nul,nul,nul,nul,nul,nul,nul,nul,0.117,0.015,-0.015,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
820,8.719375,0.000027,-0.000027,0,nul,nul,nul,nul,89.68,0.74,-0.74,0,nul,nul,nul,nul,nul,nul,nul,nul,0.106,0.012,-0.012,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
821,59.73667,0.00038,-0.00038,0,nul,nul,nul,nul,89.71,0.29,-0.29,0,nul,nul,nul,nul,nul,nul,nul,nul,0.256,0.027,-0.027,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
822,91.93913,0.00073,-0.00073,0,nul,nul,nul,nul,89.79,0.19,-0.19,0,nul,nul,nul,nul,nul,nul,nul,nul,0.237,0.026,-0.026,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
823,124.9144,0.0019,-0.0019,0,nul,nul,nul,nul,89.77,0.31,-0.31,0,nul,nul,nul,nul,nul,nul,nul,nul,0.257,0.046,-0.046,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
824,210.60697,0.00043,-0.00043,nul,nul,nul,nul,nul,89.8,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,0.723,0.071,-0.071,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
825,331.60059,0.00037,-0.00037,0,nul,nul,nul,nul,89.6,1.3,-1.3,0,nul,nul,nul,nul,nul,nul,nul,nul,1.008,0.089,-0.089,0,nul,nul,nul,nul,1.2,0.1,0,0,1.2,0.1,0,0,nul,nul,nul,nul,nul
826,6.24658,0.000082,-0.000082,0,0.066,0.013,-0.017,0,68.5,1,-1.6,0,0.88,0.17,-0.33,0,nul,nul,nul,nul,1.384,0.011,-0.054,0,0.44,0.13,-0.07,0,1.31,0.1,0,0,6.3,0.16,0,0,5.3,K3,nul,0,0
827,13.749,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.202,0.044,-0.044,0,nul,nul,nul,nul,0.313,0.009,-0.009,0,nul,nul,nul,nul,1.21,0.08,0,0,1.7,0.05,0,0,nul,nul,nul,nul,nul
828,26.723,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.019,0.006,-0.006,0,nul,nul,nul,nul,0.232,0.007,-0.007,0,nul,nul,nul,nul,1.21,0.08,0,0,1.7,0.05,0,0,nul,nul,nul,nul,nul
829,4.72674,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.008,0.006,-0.006,0,nul,nul,nul,nul,0.134,0.003,-0.003,0,4.17,3.29,-3.29,0,0.91,0.06,0,0,0.92,0.02,0,0,nul,nul,nul,nul,nul
830,1460,nul,nul,-1,nul,nul,nul,nul,nul,nul,nul,nul,3,nul,nul,-1,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.91,0.06,0,0,0.92,0.02,0,0,nul,nul,nul,nul,nul
831,2.50806,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.034,0.004,-0.004,0,nul,nul,nul,nul,0.313,0.013,-0.013,0,1.45,0.26,-0.26,0,0.81,0.06,0,0,0.76,0.03,0,0,nul,nul,nul,nul,nul
832,820.3,3,-3,0,nul,nul,nul,nul,nul,nul,nul,nul,9.836,0.629,-0.629,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.81,0.06,0,0,0.76,0.03,0,0,nul,nul,nul,nul,nul
833,11.5231,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.041,0.009,-0.009,0,nul,nul,nul,nul,0.305,0.008,-0.008,0,1.71,0.37,-0.37,0,1.08,0.08,0,0,1.41,0.04,0,0,nul,nul,nul,nul,nul
834,16.2385,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.027,0.011,-0.011,0,nul,nul,nul,nul,0.238,0.02,-0.02,0,2.26,1.11,-1.11,0,1,0.06,0,0,1.02,0.09,0,0,nul,nul,nul,nul,nul
835,2.58664,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.011,0.006,-0.006,0,nul,nul,nul,nul,0.132,0.012,-0.012,0,5.44,3.48,-3.48,0,0.94,0.06,0,0,0.98,0.09,0,0,nul,nul,nul,nul,nul
836,789,nul,nul,-1,nul,nul,nul,nul,nul,nul,nul,nul,1.08,nul,nul,-1,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.94,0.06,0,0,0.98,0.09,0,0,nul,nul,nul,nul,nul
837,1.54168,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.011,0.005,-0.005,0,nul,nul,nul,nul,0.178,0.02,-0.02,0,2.18,1.21,-1.21,0,0.99,0.06,0,0,1.11,0.12,0,0,nul,nul,nul,nul,nul
838,4.60358,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.019,0.004,-0.004,0,nul,nul,nul,nul,0.132,0.007,-0.007,0,10.9,2.82,-2.82,0,0.79,0.06,0,0,0.73,0.04,0,0,nul,nul,nul,nul,nul
839,6.88705,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.023,0.01,-0.01,0,nul,nul,nul,nul,0.118,0.004,-0.004,0,14.25,6.33,-6.33,0,1.08,0.06,0,0,1.49,0.04,0,0,nul,nul,nul,nul,nul
840,12.8159,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.003,0.013,-0.013,0,nul,nul,nul,nul,0.196,0.004,-0.004,0,0.35,1.65,-1.65,0,1.08,0.06,0,0,1.49,0.04,0,0,nul,nul,nul,nul,nul
841,35.3331,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.009,nul,nul,1,nul,nul,nul,nul,0.144,0.004,-0.004,0,nul,nul,nul,nul,1.08,0.06,0,0,1.49,0.04,0,0,nul,nul,nul,nul,nul
842,5.28696,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.001,0.005,-0.005,0,nul,nul,nul,nul,0.042,0.002,-0.002,0,23.29,94.93,-94.93,0,0.81,0.04,0,0,0.76,0.07,0,0,nul,nul,nul,nul,nul
843,7.07142,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.009,nul,nul,1,nul,nul,nul,nul,0.052,0.002,-0.002,0,nul,nul,nul,nul,0.81,0.04,0,0,0.76,0.07,0,0,nul,nul,nul,nul,nul
844,10.3117,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.012,0.006,-0.006,0,nul,nul,nul,nul,0.105,0.004,-0.004,0,13.27,6.46,-6.46,0,0.81,0.04,0,0,0.76,0.07,0,0,nul,nul,nul,nul,nul
845,16.1457,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.028,0.006,-0.006,0,nul,nul,nul,nul,0.198,0.006,-0.006,0,4.68,1.12,-1.12,0,0.81,0.04,0,0,0.76,0.07,0,0,nul,nul,nul,nul,nul
846,27.4536,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.002,0.01,-0.01,0,nul,nul,nul,nul,0.079,0.003,-0.003,0,4.92,24.5,-24.5,0,0.81,0.04,0,0,0.76,0.07,0,0,nul,nul,nul,nul,nul
847,15.9654,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.031,0.027,-0.027,0,nul,nul,nul,nul,0.301,0.008,-0.008,0,1.38,1.4,-1.4,0,1.09,0.07,0,0,1.44,0.04,0,0,nul,nul,nul,nul,nul
848,179.612,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.114,0.079,-0.079,0,nul,nul,nul,nul,0.459,0.012,-0.012,0,1.47,1.2,-1.2,0,1.09,0.07,0,0,1.44,0.04,0,0,nul,nul,nul,nul,nul
849,5.4122,0.00002,-0.00002,0,0.47,0.05,-0.47,0,85.94,1.87,-3.88,0,nul,nul,nul,nul,nul,nul,nul,nul,0.429,0.136,-0.136,0,nul,nul,nul,nul,1.28,0.12,0,0,1.58,0.53,0,0,nul,nul,nul,nul,nul
850,6.16486,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.0005,0.0088,-0.0088,0,nul,nul,nul,nul,0.073,0.01,-0.01,0,1.26,26.26,-26.26,0,1,0.06,0,0,1.04,0.17,0,0,nul,nul,nul,nul,nul
851,13.5708,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.033,0.01,-0.01,0,nul,nul,nul,nul,0.223,0.029,-0.029,0,3.28,1.56,-1.56,0,1,0.06,0,0,1.04,0.17,0,0,nul,nul,nul,nul,nul
852,23.9802,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.025,nul,nul,1,nul,nul,nul,nul,0.085,0.012,-0.012,0,nul,nul,nul,nul,1,0.06,0,0,1.04,0.17,0,0,nul,nul,nul,nul,nul
853,43.8445,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.035,0.018,-0.018,0,nul,nul,nul,nul,0.228,0.029,-0.029,0,3.1,2.07,-2.07,0,1,0.06,0,0,1.04,0.17,0,0,nul,nul,nul,nul,nul
854,6.48163,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.004,0.017,-0.017,0,nul,nul,nul,nul,0.211,0.006,-0.006,0,0.3,2.2,-2.2,0,1.04,0.06,0,0,1.32,0.04,0,0,nul,nul,nul,nul,nul
855,21.2227,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.007,0.025,-0.025,0,nul,nul,nul,nul,0.225,0.006,-0.006,0,0.65,2.3,-2.3,0,1.04,0.06,0,0,1.32,0.04,0,0,nul,nul,nul,nul,nul
856,4.754,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.037,0.013,-0.013,0,nul,nul,nul,nul,0.162,0.004,-0.004,0,10.73,3.9,-3.9,0,0.75,0.06,0,0,0.69,0.02,0,0,nul,nul,nul,nul,nul
857,8.92507,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.027,nul,nul,1,nul,nul,nul,nul,0.194,0.005,-0.005,0,nul,nul,nul,nul,0.75,0.06,0,0,0.69,0.02,0,0,nul,nul,nul,nul,nul
858,8.041,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.009,0.002,-0.002,0,nul,nul,nul,nul,0.143,0.016,-0.016,0,nul,nul,nul,nul,0.56,0.06,0,0,0.54,0.06,0,0,nul,nul,nul,nul,nul
859,11.776,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.012,0.005,-0.005,0,nul,nul,nul,nul,0.226,0.025,-0.025,0,nul,nul,nul,nul,0.56,0.06,0,0,0.54,0.06,0,0,nul,nul,nul,nul,nul
860,15.09,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.097,0.019,-0.019,0,nul,nul,nul,nul,0.101,0.003,-0.003,0,nul,nul,nul,nul,1.18,0.07,0,0,1.66,0.04,0,0,nul,nul,nul,nul,nul
861,22.804,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.105,0.01,-0.01,0,nul,nul,nul,nul,0.101,0.003,-0.003,0,nul,nul,nul,nul,1.18,0.07,0,0,1.66,0.04,0,0,nul,nul,nul,nul,nul
862,27.50868,0.00006,-0.00007,0,0,0.07,0,0,89.34,0.66,-0.31,0,nul,nul,nul,nul,nul,nul,nul,nul,0.259,0.022,-0.022,0,nul,nul,nul,nul,1,0.09,0,0,1.17,0.1,0,0,nul,nul,nul,nul,nul
863,16.092,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.051,0.011,-0.011,0,nul,nul,nul,nul,0.215,0.018,-0.018,0,6,1.98,-1.98,0,1.02,0.06,0,0,1.03,0.1,0,0,nul,nul,nul,nul,nul
864,25.5169,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.026,0.019,-0.019,0,nul,nul,nul,nul,0.075,0.006,-0.006,0,77.7,55,-55,0,1.02,0.06,0,0,1.03,0.1,0,0,nul,nul,nul,nul,nul
865,13.78164,0.00019,-0.00014,0,0.05,0.049,-0.025,0,nul,nul,nul,nul,0.012,0.005,-0.004,0,nul,nul,nul,nul,0.144,0.014,-0.013,0,5,3,-2,0,0.57,0.05,0,0,0.54,0.05,0,0,6.1,M1 V,nul,0,0
866,23.08933,0.00071,-0.00071,0,0.024,0.03,-0.016,0,nul,nul,nul,nul,0.003,0.001,-0.001,0,nul,nul,nul,nul,0.144,0.014,-0.013,0,1.31,0.82,-0.54,0,0.57,0.05,0,0,0.54,0.05,0,0,6.1,M1 V,nul,0,0
867,22.951,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.117,0.036,-0.036,0,nul,nul,nul,nul,0.236,0.007,-0.007,0,nul,nul,nul,nul,1.32,0.1,0,0,1.85,0.05,0,0,nul,nul,nul,nul,nul
868,42.882,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.25,0.052,-0.052,0,nul,nul,nul,nul,0.385,0.011,-0.011,0,nul,nul,nul,nul,1.32,0.1,0,0,1.85,0.05,0,0,nul,nul,nul,nul,nul
869,36.855,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.006,0.002,-0.001,0,nul,nul,nul,nul,0.259,0.136,-0.027,0,nul,nul,nul,nul,1.07,0.25,0,0,1.07,0.56,0,0,nul,nul,nul,nul,nul
870,49.412,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.024,0.011,-0.01,0,nul,nul,nul,nul,0.633,0.331,-0.064,0,nul,nul,nul,nul,1.07,0.25,0,0,1.07,0.56,0,0,nul,nul,nul,nul,nul
871,23.654,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.534,0.226,-0.217,0,nul,nul,nul,nul,0.5,0.211,-0.041,0,nul,nul,nul,nul,1.06,0.17,0,0,0.96,0.41,0,0,nul,nul,nul,nul,nul
872,50.447,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.042,0.009,-0.008,0,nul,nul,nul,nul,0.178,0.076,-0.015,0,nul,nul,nul,nul,1.06,0.17,0,0,0.96,0.41,0,0,nul,nul,nul,nul,nul
873,31.884,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.052,0.014,-0.011,0,nul,nul,nul,nul,0.259,0.113,-0.025,0,nul,nul,nul,nul,1.1,0.22,0,0,1.03,0.45,0,0,nul,nul,nul,nul,nul
874,48.648,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.051,0.016,-0.014,0,nul,nul,nul,nul,0.25,0.11,-0.024,0,nul,nul,nul,nul,1.1,0.22,0,0,1.03,0.45,0,0,nul,nul,nul,nul,nul
875,17.324,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.275,0.131,-0.126,0,nul,nul,nul,nul,0.261,0.065,-0.056,0,nul,nul,nul,nul,1.12,0.19,0,0,1.69,0.42,0,0,nul,nul,nul,nul,nul
876,33.006,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.202,0.057,-0.049,0,nul,nul,nul,nul,0.3,0.074,-0.064,0,nul,nul,nul,nul,1.12,0.19,0,0,1.69,0.42,0,0,nul,nul,nul,nul,nul
877,35.736,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.155,0.023,-0.019,0,nul,nul,nul,nul,0.384,0.153,-0.037,0,nul,nul,nul,nul,1.1,0.16,0,0,1.07,0.43,0,0,nul,nul,nul,nul,nul
878,54.414,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.118,0.017,-0.014,0,nul,nul,nul,nul,0.277,0.111,-0.027,0,nul,nul,nul,nul,1.1,0.16,0,0,1.07,0.43,0,0,nul,nul,nul,nul,nul
879,24.806,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.192,0.113,-0.114,0,nul,nul,nul,nul,0.219,0.089,-0.018,0,nul,nul,nul,nul,0.97,0.1,0,0,0.89,0.36,0,0,nul,nul,nul,nul,nul
880,44.347,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.177,0.051,-0.053,0,nul,nul,nul,nul,0.277,0.112,-0.022,0,nul,nul,nul,nul,0.97,0.1,0,0,0.89,0.36,0,0,nul,nul,nul,nul,nul
881,5.487,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.033,0.008,-0.006,0,nul,nul,nul,nul,0.321,0.08,-0.032,0,nul,nul,nul,nul,0.76,0.13,0,0,0.8,0.2,0,0,nul,nul,nul,nul,nul
882,8.291,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.019,0.008,-0.007,0,nul,nul,nul,nul,0.294,0.073,-0.029,0,nul,nul,nul,nul,0.76,0.13,0,0,0.8,0.2,0,0,nul,nul,nul,nul,nul
883,10.416,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.01,0.002,-0.002,0,nul,nul,nul,nul,0.285,0.107,-0.041,0,nul,nul,nul,nul,0.98,0.14,0,0,1.08,0.41,0,0,nul,nul,nul,nul,nul
884,13.084,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.005,0.002,-0.001,0,nul,nul,nul,nul,0.25,0.094,-0.037,0,nul,nul,nul,nul,0.98,0.14,0,0,1.08,0.41,0,0,nul,nul,nul,nul,nul
885,34.921,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.09,0.041,-0.039,0,nul,nul,nul,nul,0.205,0.086,-0.021,0,nul,nul,nul,nul,1.15,0.22,0,0,1.06,0.44,0,0,nul,nul,nul,nul,nul
886,71.312,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.124,0.043,-0.04,0,nul,nul,nul,nul,0.482,0.2,-0.048,0,nul,nul,nul,nul,1.15,0.22,0,0,1.06,0.44,0,0,nul,nul,nul,nul,nul
