rowid,kepoi_name,Planet (earth radi)
5444,K03921.01,2.410981847
5445,K03922.01,12.55197578
5446,K03923.01,3.979197017
5447,K00435.04,1.331131412
5448,K02094.02,2.671480097
5449,K03924.01,9.492810467
5450,K03925.01,5.539732581
5451,K03925.02,2.760616801
5452,K03819.01,6.912954385
5453,K03820.01,5.565579605
5454,K03821.01,26.49411064
5455,K03822.01,3.271099713
5456,K03823.01,5.547475527
5457,K03824.01,6.640149329
5458,K00435.03,2.239229332
5459,K02055.02,1.37366847
5460,K03825.01,28.03949995
5461,K03826.01,3.424547643
5462,K03925.03,2.561397032
5463,K03926.01,2.739836439
5464,K03927.01,1.084735917
5465,K03928.01,1.263220645
5466,K03929.01,3.494700479
5467,K03930.01,1.300022026
5468,K03931.01,1.220524142
5469,K02098.02,2.174835107
5470,K03932.01,7.61735495
5471,K03933.01,1.442192994
5472,K00065.01,7.725472246
5473,K00111.04,0.771891968
5474,K00589.01,0.694899348
5475,K01775.01,4.89373829
5476,K01776.01,17.92781346
5477,K01777.01,25.38026223
5478,K01778.01,12.30254699
5479,K01780.01,30.84946848
5480,K01782.01,35.27463296
5481,K01783.02,5.212586025
5482,K01785.01,13.37050561
5483,K01789.01,6.882375756
5484,K01791.01,36.7708016
5485,K02326.01,0.626861898
5486,K02330.01,1.232318756
5487,K02334.01,0.734214729
5488,K01137.01,57.64071602
5489,K02349.01,1.497042318
5490,K02359.01,1.363260815
5491,K02362.01,1.798023396
5492,K02391.01,1.537668211
5493,K02394.01,1.284957682
5494,K02396.01,1.613459527
5495,K02446.01,1.530241972
5496,K02473.02,2.091578237
5497,K02480.01,1.220742561
5498,K02500.01,0.952709955
5499,K01195.01,26.21025359
5500,K02502.01,1.04731805
5501,K02515.01,1.873705504
5502,K02533.02,3.021168564
5503,K02568.01,1.286705033
5504,K02570.01,2.20048184
5505,K02570.02,0.895014635
5506,K02575.01,1.993420837
5507,K02584.01,1.421775206
5508,K02586.02,1.234393735
5509,K02591.01,0.800723247
5510,K01312.02,1.416554997
5511,K02599.01,1.609964827
5512,K02612.01,0.512410458
5513,K02612.02,0.562646777
5514,K02614.01,1.587467693
5515,K02630.01,0.524860328
5516,K02631.02,0.994679124
5517,K02653.01,1.28714187
5518,K02661.01,4.690761718
5519,K02663.01,0.697192746
5520,K02728.01,3.717050797
5521,K01351.01,45.22360839
5522,K02742.01,0.910282107
5523,K02772.01,1.292165502
5524,K02782.01,3.651962
5525,K02783.01,0.659515506
5526,K02784.01,1.875343645
5527,K02788.01,1.33017037
5528,K02793.01,2.911522336
5529,K02796.01,1.091111015
5530,K02806.01,2.059426992
5531,K02814.01,1.027114313
5532,K01408.02,0.760752611
5533,K02818.01,3.458442961
5534,K02843.01,3.709624558
5535,K02847.01,1.191092212
5536,K02858.01,1.232755594
5537,K02860.01,2.621025359
5538,K02874.01,1.043932559
5539,K02875.01,1.757506713
5540,K02879.01,1.435622957
5541,K02881.01,3.850286253
5542,K02893.01,1.460129544
5543,K01411.01,7.056379077
5544,K02902.01,0.542552249
5545,K02909.01,0.767851221
5546,K02916.01,0.840475465
5547,K02925.01,1.210913716
5548,K02934.01,1.7294399
5549,K02940.01,1.501640033
5550,K02941.01,1.435448222
5551,K02947.01,1.146261757
5552,K02950.01,3.15440402
5553,K02953.01,0.902615608
5554,K01422.05,1.397880192
5555,K02954.01,1.15117618
5556,K02957.01,0.651783481
5557,K02974.01,0.908840543
5558,K02983.01,0.87542247
5559,K02988.01,0.689853875
5560,K02993.01,7.937338463
5561,K03001.01,2.950400879
5562,K03006.01,1.218230745
5563,K03009.01,1.0525601
5564,K03016.01,1.02755115
5565,K01483.01,53.45799639
5566,K03024.01,0.568727556
5567,K03044.01,2.366458271
5568,K03046.01,0.425119392
5569,K03054.01,1.559837717
5570,K03062.01,1.300028578
5571,K03076.01,2.086554605
5572,K03077.01,1.64523946
5573,K03079.01,1.495622596
5574,K03080.01,1.10814768
5575,K03094.01,1.51265926
5576,K00351.04,2.245934788
5577,K01611.01,24.90164116
5578,K03096.01,0.873456701
5579,K03100.01,1.0060369
5580,K03102.01,1.034114635
5581,K03103.01,0.562537568
5582,K03104.01,1.643601319
5583,K03118.01,1.61837395
5584,K03121.01,1.367192353
5585,K03133.01,1.321870456
5586,K03134.01,1.748879171
5587,K03137.01,0.933412656
5588,K01614.01,2.170012421
5589,K03138.01,4.589087776
5590,K03139.01,1.894258711
5591,K03143.01,0.445744678
5592,K03149.01,0.950121693
5593,K01617.01,0.941930988
5594,K01620.01,0.743060689
5595,K01623.01,2.299949753
5596,K01624.01,159.7969267
5597,K01625.01,1.169195729
5598,K01631.01,6.513684855
5599,K01634.01,1.628858051
5600,K01635.01,53.73101986
5601,K00351.05,1.357844029
5602,K01636.01,1.261936343
5603,K01638.01,3.554110387
5604,K01639.01,1.397006516
5605,K00594.01,0.232080875
5606,K01792.01,4.615900865
5607,K01795.01,7.820921253
5608,K01796.01,8.430528068
5609,K01804.01,5.899491246
5610,K01806.01,2.18942985
5611,K01807.01,70.43733721
5612,K01811.01,2.317641674
5613,K01817.01,8.944249038
5614,K01821.01,3.456455351
5615,K01823.01,5.22566931
5616,K00860.01,0.697957211
5617,K01827.01,0.548449556
5618,K01834.01,2.695724582
5619,K01836.01,2.978140064
5620,K01640.01,1.286268195
5621,K01642.01,0.950121693
5622,K01645.01,22.4316087
5623,K01652.01,14.57882015
5624,K01653.01,11.46698595
5625,K01657.01,7.539521418
5626,K01658.01,12.35540433
5627,K00351.06,1.156855068
5628,K01663.01,3.14359229
5629,K01664.01,62.70803172
5630,K01666.01,1.69711392
5631,K01667.01,23.42541415
5632,K01668.01,3.400452775
5633,K01670.01,2.048986575
5634,K01671.01,1.093459017
5635,K01844.01,5.602441705
5636,K01846.01,3.715085028
5637,K01855.01,3.264115773
5638,K01859.01,3.063323389
5639,K01865.01,2.726194002
5640,K01869.01,1.959762503
5641,K01871.02,1.816370574
5642,K00879.01,4.370559786
5643,K01887.01,56.22099395
5644,K01896.01,2.572973228
5645,K01903.01,1.477773413
5646,K01912.01,18.10691686
5647,K01918.01,12.1735707
5648,K01919.01,2.105010992
5649,K01926.01,0.459989951
5650,K01673.01,1.878510717
5651,K01674.01,4.730950773
5652,K01676.01,1.717754495
5653,K00364.01,0.928825862
5654,K01678.01,19.40705464
5655,K01679.01,2.021793436
5656,K01682.01,19.5495729
5657,K01689.01,13.52449085
5658,K01690.01,1.281026144
5659,K01691.01,44.14243542
5660,K01694.01,2.559431263
5661,K01695.01,2.745196436
5662,K01696.01,1.43042459
5663,K01697.01,1.746258146
5664,K00383.01,0.734542357
5665,K01936.01,1.18339295
5666,K01943.01,2.086991442
5667,K01947.01,1.500100181
5668,K00885.01,0.496138259
5669,K01949.01,23.78580513
5670,K01951.01,1.979529403
5671,K01953.01,2.04439978
5672,K01954.01,6.869270629
5673,K01956.01,1.82423365
5674,K01957.01,2.174140535
5675,K01961.02,1.95320994
5676,K01963.01,2.786040747
5677,K01966.01,0.761637207
5678,K01981.01,1.415353694
5679,K00918.02,1.43217194
5680,K01698.01,1.155216927
5681,K01699.01,1.535265604
5682,K01703.01,1.721030776
5683,K01709.01,7.192093586
5684,K01712.01,3.253566146
5685,K01714.01,20.09540143
5686,K01719.01,1.733480647
5687,K01729.01,16.33772474
5688,K01730.01,21.27508126
5689,K01734.01,3.13474633
5690,K00439.02,0.885600785
5691,K01735.01,2.657610505
5692,K01740.01,15.86320994
5693,K01741.01,20.48724472
5694,K01983.01,1.791863987
5695,K01987.01,2.093544006
5696,K01991.01,39.88326922
5697,K01993.01,1.916624794
5698,K01994.01,1.818663971
5699,K01995.01,8.492122164
5700,K01999.01,30.40389417
5701,K02015.01,1.239744995
5702,K02027.01,1.376038314
5703,K02030.01,3.683195886
5704,K00962.01,0.298731365
5705,K02037.02,2.676722148
5706,K02041.01,1.985514077
5707,K02050.01,1.268794693
5708,K02054.01,3.78639876
5709,K01742.01,19.43752406
5710,K01743.01,2.704461333
5711,K01744.01,1.205671665
5712,K01745.01,8.086518489
5713,K01748.01,33.19965455
5714,K01752.01,1.983788569
5715,K01755.01,3.626843841
5716,K00562.01,0.562646777
5717,K01757.01,17.76705723
5718,K01759.01,77.18919683
5719,K01763.01,1.470832064
5720,K01766.01,39.61133783
5721,K01767.01,68.7800738
5722,K01768.01,32.30413755
5723,K01769.01,54.05864803
5724,K02061.01,1.808507498
5725,K02065.01,3.594299443
5726,K02068.01,34.16069718
5727,K02070.01,1.708908534
5728,K02077.01,1.205671665
5729,K02085.01,1.450737536
5730,K00966.02,3.159187391
5731,K02088.01,1.963147994
5732,K02089.01,3.571147052
5733,K02112.01,1.122847264
5734,K02118.01,0.823504326
5735,K02127.01,2.260634372
5736,K02139.01,3.538384235
5737,K02141.01,1.771813143
5738,K02142.01,1.717863704
5739,K01771.01,65.00142891
5740,K01772.01,35.88948182
5741,K01774.01,11.79952854
5742,K02157.01,1.652032284
5743,K02161.01,1.287797126
5744,K00973.01,0.478118709
5745,K02165.01,1.015647327
5746,K02170.01,2.609558373
5747,K02176.01,0.61233705
5748,K02178.01,2.511815969
5749,K02184.01,1.359176384
5750,K02187.01,1.853064929
5751,K02188.01,1.547158507
5752,K02190.01,2.240572607
5753,K02192.01,1.458928241
5754,K02196.01,2.15360917
5755,K01026.01,0.835451833
5756,K02197.01,1.836355892
5757,K02198.01,2.929541886
5758,K02199.01,2.101188663
5759,K02203.01,1.225329355
5760,K02207.01,1.530788019
5761,K02211.01,2.01032645
5762,K02231.01,2.866746487
5763,K02234.01,1.485247704
5764,K02235.01,1.271634137
5765,K02239.01,0.933631075
5766,K00266.01,1.571632331
5767,K01027.01,1.108693727
5768,K02240.01,0.892786763
5769,K02244.01,1.612585852
5770,K02249.01,3.400780404
5771,K02251.01,2.533657847
5772,K02254.01,1.740688467
5773,K02258.01,1.687612703
5774,K02262.01,5.381838738
5775,K02267.01,1.514843448
5776,K02268.01,0.666234068
5777,K02270.01,1.664787941
5778,K01131.01,58.28810929
5779,K02275.01,1.334757164
5780,K02277.01,2.848399309
5781,K02284.01,1.397880192
5782,K02292.01,1.46288162
5783,K02301.01,1.141238125
5784,K02320.01,0.994679124
5785,K02322.01,2.856917642
5786,K00701.04,1.461931499
5787,K02045.03,1.52661622
5788,K02150.02,2.192181927
5789,K02422.02,2.194453482
5790,K02473.03,1.60313924
5791,K03156.02,0.564050611
5792,K03156.03,61.34009674
5793,K03175.01,1.658938686
5794,K03244.01,32.60309826
5795,K03272.01,4.21021856
5796,K03281.01,1.56859631
5797,K03290.01,6.508268069
5798,K03317.01,1.926453639
5799,K05230.01,5.089922038
5800,K05231.01,2.095608063
5801,K05232.01,1.748791803
5802,K05233.01,8.362818629
5803,K05234.01,9.348323781
5804,K05235.01,1.522979548
5805,K05236.01,2.432049431
5806,K05237.01,1.952663893
5807,K05360.01,2.523435848
5808,K05361.01,2.387072636
5809,K05362.01,2.327033681
5810,K05363.01,1.751991639
5811,K05364.01,2.514928437
5812,K05365.01,2.767926186
5813,K05366.01,1.593627102
5814,K05367.01,2.305584957
5815,K04979.01,3.200271964
5816,K04980.01,77.86629505
5817,K04981.01,2.781781581
5818,K04982.01,51.38301798
5819,K04983.01,15.55151542
5820,K04984.01,2.889156253
5821,K04985.01,2.072117123
5822,K04986.01,1.609506147
5823,K04987.01,1.115901547
5824,K05110.01,9.290027809
5825,K05111.01,1.774539009
5826,K05112.01,58.61862059
5827,K05113.01,1.655046463
5828,K05114.01,0.858256938
5829,K05115.01,53.94943864
5830,K05116.01,41.68865332
5831,K05117.01,2.211162519
5832,K05238.01,4.13903588
5833,K05239.01,1.924881024
5834,K05240.01,15.71582859
5835,K05241.01,18.04541013
5836,K05242.01,1.105199026
5837,K05243.01,105.2976844
5838,K05244.01,2.855279501
5839,K05245.01,3.065567642
5840,K05368.01,2.197631475
5841,K05369.01,18.52989574
5842,K05370.01,5.578337009
5843,K05371.01,1.16688049
5844,K05372.01,1.911328138
5845,K05373.01,6.46066042
5846,K05374.01,1.850538916
5847,K05375.01,6.290504546
5848,K04988.01,2.453279736
5849,K04989.01,3.483091521
5850,K04990.01,2.211905142
5851,K04991.01,1.840560454
5852,K04992.01,1.374891615
5853,K04993.01,1.272540575
5854,K04994.01,0.924658431
5855,K04995.01,1.82993438
5856,K05118.01,1.149843825
5857,K05119.01,20.75240403
5858,K05120.01,2.195742153
5859,K05121.01,2.704068179
5860,K05122.01,3.229365345
5861,K05123.01,1.083793986
5862,K05124.01,3.352619063
5863,K05125.01,17.37674288
5864,K05246.01,1.756250805
5865,K05247.01,2.834825674
5866,K05248.01,1.611930596
5867,K05249.01,1.394461938
5868,K05250.01,0.739102941
5869,K05251.01,0.387387548
5870,K05252.01,0.674383272
5871,K05253.01,1.200101986
5872,K05376.01,1.697135762
5873,K05377.01,1.273468855
5874,K05378.01,3.924526796
5875,K05379.01,7.395015553
5876,K05380.01,3.390698193
5877,K05381.01,2.368926403
5878,K05382.01,12.42211817
5879,K05383.01,2.231693884
5880,K04996.01,1.182246251
5881,K04997.01,2.175860583
5882,K04998.01,1.292329316
5883,K04999.01,1.88448447
5884,K05000.01,2.147111211
5885,K05001.01,1.979092565
5886,K05002.01,2.030923341
5887,K05003.01,15.51415489
5888,K05126.01,12.78149569
5889,K05127.01,27.4080185
5890,K05128.01,2.174115417
5891,K05129.01,128.1120567
5892,K05130.01,2.19803555
5893,K05131.01,14.58679243
5894,K05132.01,73.61722328
5895,K05133.01,1.114765769
5896,K05254.01,1.290680254
5897,K05255.01,0.625813488
5898,K05256.01,1.971791917
5899,K05257.01,1.714281636
5900,K05258.01,2.3004958
5901,K05259.01,1.273818325
5902,K05260.01,0.581850156
5903,K05261.01,1.880880561
5904,K05384.01,9.628895809
5905,K05385.01,11.3408491
5906,K05386.01,2.019937969
5907,K05387.01,1.249366342
5908,K05388.01,3.421420978
5909,K05389.01,1.592371194
5910,K05390.01,5.216539405
5911,K05391.01,2.26907189
5912,K05004.01,1.62953515
5913,K05005.01,2.696849439
5914,K05006.01,2.611786245
5915,K05007.01,1.770393421
5916,K05008.01,2.847907867
5917,K05009.01,2.011025391
5918,K05010.01,0.619889971
5919,K05011.01,30.2711993
5920,K05134.01,7.628232205
5921,K05135.01,2.226233414
5922,K05136.01,1.580740394
5923,K05137.01,1.274910418
5924,K05138.01,39.79060505
5925,K05139.01,2.07126529
5926,K05140.01,2.400203973
5927,K05141.01,2.153882194
5928,K05262.01,30.42604183
5929,K05263.01,3.225499333
5930,K05264.01,0.959885012
5931,K05265.01,1.724765738
5932,K05266.01,1.761023255
5933,K05267.01,1.472797833
5934,K05268.01,2.373939114
5935,K05269.01,3.192775831
5936,K05392.01,0.864564872
5937,K05393.01,24.20488962
5938,K05394.01,9.887905535
5939,K05395.01,1.788675073
5940,K05396.01,4.461405617
5941,K05397.01,17.81151638
5942,K05398.01,1.724263374
5943,K05399.01,2.55648261
5944,K05012.01,2.029049308
5945,K05013.01,1.155485582
5946,K05014.01,7.448954071
5947,K05015.01,26.28623557
5948,K05016.01,1.030804935
5949,K05017.01,1.839959802
5950,K05018.01,10.4643127
5951,K05019.01,1.85379554
5952,K05142.01,2.956079768
5953,K05143.01,1.612028884
5954,K05144.01,2.371444772
5955,K05145.01,82.66465859
5956,K05146.01,8.663324264
5957,K05147.01,1.553448968
5958,K05148.01,2.339418026
5959,K05149.01,1.64749245
5960,K05270.01,1.465557251
5961,K05271.01,1.499095454
5962,K05272.01,0.728950836
5963,K05273.01,2.199367905
5964,K05274.01,3.072376847
5965,K05275.01,1.192531591
5966,K05276.01,2.210616472
5967,K05277.01,19.8424834
5968,K05400.01,3.375913425
5969,K05401.01,1.128351417
5970,K05402.01,3.110217901
5971,K05403.01,11.20095187
5972,K05404.01,1.625035723
5973,K05405.01,1.093928617
5974,K05406.01,0.907578083
5975,K05407.01,1.60371805
5976,K05020.01,1.236425029
5977,K05021.01,3.309153725
5978,K05022.01,0.975458271
5979,K05023.01,76.49200408
5980,K05024.01,3.061838141
5981,K05025.01,56.95110241
5982,K05026.01,2.602088451
5983,K05027.01,7.297207623
5984,K05150.01,2.138811298
5985,K05151.01,1.605203297
5986,K05152.01,29.52672435
5987,K05153.01,0.876405354
5988,K05154.01,1.14036445
5989,K05155.01,6.232218402
5990,K05156.01,1.80843542
5991,K05157.01,13.90042124
5992,K05278.01,7.673126001
5993,K05279.01,1.52462861
5994,K05280.01,121.3717548
5995,K05281.01,12.09990932
5996,K05282.01,13.51376649
5997,K05283.01,0.869503321
5998,K05284.01,6.748157415
5999,K05285.01,1.441782366
6000,K05286.01,14.44393017
6001,K05408.01,3.317038643
6002,K05409.01,21.4667219
6003,K05410.01,1.248459904
6004,K05411.01,1.459884915
6005,K05412.01,52.04657423
6006,K05413.01,1.94623146
6007,K05414.01,1.903861493
6008,K05415.01,5.684567167
6009,K05028.01,1.151831436
6010,K05029.01,1.237287784
6011,K05030.01,2.661127047
6012,K05031.01,0.808453088
6013,K05032.01,2.082904827
6014,K05033.01,6.067269632
6015,K05034.01,35.67838007
6016,K05035.01,2.173758303
6017,K05158.01,3.83636424
6018,K05159.01,3.093050185
6019,K05160.01,4.834153647
6020,K05161.01,1.307651394
6021,K05162.01,1.179372952
6022,K05163.01,11.13574076
6023,K05164.01,1.217619172
6024,K05165.01,1.821973016
6025,K05287.01,27.13530627
6026,K05288.01,1.976034702
6027,K05289.01,2.076944178
6028,K05290.01,3.024532213
6029,K05291.01,12.31239768
6030,K05292.01,1.709836814
6031,K05293.01,29.45030727
6032,K05294.01,3.328440104
6033,K03333.01,40.2436602
6034,K03359.01,51.38301798
6035,K03364.01,1.263334223
6036,K03376.01,1.550598602
6037,K03381.02,4.296646871
6038,K03447.01,0.751174947
6039,K03453.01,3.632741148
6040,K03463.01,1.36727972
6041,K03478.01,2.212145403
6042,K05036.01,3.223336987
6043,K05037.01,173.2860338
6044,K05038.01,1.192531591
6045,K05039.01,5.182422391
6046,K05040.01,1.527588184
6047,K05041.01,7.656124284
6048,K05042.01,2.416476172
6049,K05043.01,2.005925312
6050,K05166.01,1.729876737
6051,K05167.01,3.048601963
6052,K05168.01,2.150453019
6053,K05169.01,1.836945623
6054,K05170.01,2.098655005
6055,K05171.01,127.7813532
6056,K05172.01,1.404247099
6057,K05173.01,1.299089705
6058,K05295.01,22.50150271
6059,K05296.01,43.35551624
6060,K05297.01,0.918276235
6061,K05298.01,118.5043831
6062,K05299.01,2.155138102
6063,K05300.01,1.658803266
6064,K05301.01,1.664351103
6065,K05302.01,2.853543071
6066,K03494.01,2.971194347
6067,K03508.01,1.95654301
6068,K03509.01,11.47089127
6069,K03781.01,71.24819007
6070,K03791.02,5.657665617
6071,K04920.01,3.597575724
6072,K04921.01,32.79426929
6073,K04922.01,3.461555429
6074,K05044.01,1.675861773
6075,K05045.01,49.83384417
6076,K05046.01,1.443665136
6077,K05047.01,1.983635676
6078,K05048.01,7.991430966
6079,K05049.01,1.955809123
6080,K05050.01,1.574618116
6081,K05051.01,2.287641854
6082,K05174.01,8.032852995
6083,K05175.01,21.50341625
6084,K05176.01,1.505080129
6085,K05177.01,1.927818756
6086,K05178.01,1.436611302
6087,K05179.01,0.759157061
6088,K05180.01,15.60779102
6089,K05181.01,20.36554178
6090,K05303.01,1.253286959
6091,K05304.01,2.435282029
6092,K05305.01,1.763264232
6093,K05306.01,2.154837776
6094,K05307.01,1.524584926
6095,K05308.01,20.88276728
6096,K05309.01,2.135971854
6097,K05310.01,1.100754204
6098,K04923.01,1.327931577
6099,K04924.01,3.649253608
6100,K04925.01,31.60473659
6101,K04926.01,1.905703855
6102,K04927.01,1.481845831
6103,K04928.01,2.524548692
6104,K04929.01,14.02305356
6105,K04930.01,2.062506697
6106,K05052.01,20.05659933
6107,K05053.01,1.178898983
6108,K05054.01,28.22806089
6109,K05055.01,10.54758486
6110,K05056.01,2.102062338
6111,K05057.01,6.941654613
6112,K05058.01,78.65838638
6113,K05059.01,29.45015906
6114,K05182.01,2.776332033
6115,K05183.01,2.075764717
6116,K05184.01,3.431891975
6117,K05185.01,2.090110462
6118,K05186.01,1.546568776
6119,K05187.01,17.92058707
6120,K05188.01,2.508648897
6121,K05189.01,4.375764706
6122,K05311.01,1.911470111
6123,K05312.01,9.486211557
6124,K05313.01,23.42708287
6125,K05314.01,9.040276855
6126,K05315.01,2.589573055
6127,K05316.01,1.203585766
6128,K05317.01,36.59360937
6129,K05318.01,1.616137342
6130,K04931.01,1.90483018
6131,K04932.01,2.160183575
6132,K04933.01,2.33865356
6133,K04934.01,1.045292216
6134,K04935.01,5.000960069
6135,K04936.01,14.87318155
6136,K04937.01,1.631450682
6137,K04938.01,2.285676085
6138,K05060.01,1.134139515
6139,K05061.01,16.75967487
6140,K05062.01,1.728380568
6141,K05063.01,3.499298194
6142,K05064.01,1.707860124
6143,K05065.01,2.283317163
6144,K05066.01,2.866746487
6145,K05067.01,2.491022501
6146,K05190.01,1.801954934
6147,K05191.01,0.830537411
6148,K05192.01,1.219936596
6149,K05193.01,1.491363429
6150,K05194.01,1.354866981
6151,K05195.01,1.319249431
6152,K05196.01,1.949824448
6153,K05197.01,1.487934255
6154,K05319.01,2.011746173
6155,K05320.01,3.192561781
6156,K05321.01,2.125092414
6157,K05322.01,8.006806556
6158,K05323.01,49.86201032
6159,K05324.01,6.939601476
6160,K05325.01,1.753323993
6161,K05326.01,2.020467634
6162,K04939.01,8.591376026
6163,K04940.01,1.768209233
6164,K04941.01,4.876090053
6165,K04942.01,1.942555471
6166,K04943.01,53.30844505
6167,K04944.01,32.28295639
6168,K04945.01,2.695216758
6169,K04946.01,5.302334302
6170,K05068.01,1.637564224
6171,K05069.01,1.932842388
6172,K05070.01,3.249416189
6173,K05071.01,8.117257656
6174,K05072.01,14.47133626
6175,K05073.01,70.89502285
6176,K05074.01,2.956516605
6177,K05075.01,28.83388337
6178,K05076.01,189.1730711
6179,K05198.01,2.305628641
6180,K05199.01,2.335071493
6181,K05200.01,1.721649994
6182,K05201.01,2.790299914
6183,K05202.01,1.778584125
6184,K05203.01,1.79376423
6185,K05204.01,0.988716291
6186,K05205.01,3.094267869
6187,K05327.01,2.522889801
6188,K05328.01,41.63052117
6189,K05329.01,11.7680497
6190,K05330.01,0.990638376
6191,K05331.01,1.032651229
6192,K05332.01,1.191223263
6193,K05333.01,1.800775473
6194,K05334.01,1.539924477
6195,K04947.01,30.41490247
6196,K04948.01,0.345871598
6197,K04949.01,4.589033171
6198,K04950.01,1.260756882
6199,K04951.01,18.8030874
6200,K04952.01,2.806004224
6201,K04953.01,33.83928958
6202,K04954.01,1.922543943
6203,K05077.01,11.96294947
6204,K05078.01,9.187370982
6205,K05079.01,1.598681313
6206,K05080.01,2.798556144
6207,K05081.01,1.648624951
6208,K05082.01,1.669047107
6209,K05083.01,8.999913064
6210,K05084.01,5.740890817
6211,K05206.01,43.38158571
6212,K05207.01,0.582031444
6213,K05208.01,3.922908313
6214,K05209.01,1.078420884
6215,K05210.01,1.245860721
6216,K05211.01,0.564788373
6217,K05212.01,1.77966093
6218,K05213.01,0.794782256
6219,K05335.01,62.49004043
6220,K05336.01,2.788115726
6221,K05337.01,3.063814831
6222,K05338.01,3.193096907
6223,K05339.01,80.00531058
6224,K05340.01,2.016518623
6225,K05341.01,2.260737029
6226,K05342.01,2.918664631
6227,K05343.01,3.446419008
6228,K04955.01,2.751202952
6229,K04956.01,1.130946232
6230,K04957.01,1.314881055
6231,K04958.01,2.737060336
6232,K04959.01,50.63169014
6233,K04960.01,2.018495313
6234,K04961.01,2.30073606
6235,K04962.01,2.186219094
6236,K05085.01,2.56218334
6237,K05086.01,48.36866408
6238,K05087.01,1.680099097
6239,K05088.01,2.079925595
6240,K05089.01,2.031032551
6241,K05090.01,57.82122549
6242,K05091.01,2.261333312
6243,K05092.01,2.522736908
6244,K05093.01,26.12553789
6245,K05214.01,18.11644865
6246,K05215.01,2.158375068
6247,K05216.01,2.851053097
6248,K05217.01,16.0481888
6249,K05218.01,1.003101352
6250,K05219.01,0.948526144
6251,K05220.01,28.59014462
6252,K05221.01,1.929408845
6253,K05344.01,3.392425885
6254,K05345.01,7.583674774
6255,K05346.01,19.79718772
6256,K05347.01,1.374290963
6257,K05348.01,2.440283819
6258,K05349.01,2.051214446
6259,K05350.01,1.561606909
6260,K05351.01,38.95336218
6261,K04963.01,1.693734108
6262,K04964.01,3.028944273
6263,K04965.01,1.608818128
6264,K04966.01,35.65975332
6265,K04967.01,2.184340692
6266,K04968.01,52.50758529
6267,K04969.01,2.212200008
6268,K04970.01,2.141574295
6269,K05094.01,3.530990759
6270,K05095.01,9.490623616
6271,K05096.01,2.492031596
6272,K05097.01,1.448662558
6273,K05098.01,1.857651723
6274,K05099.01,1.482910623
6275,K05100.01,1.636950467
6276,K05101.01,1.782002379
6277,K05222.01,3.01007289
6278,K05223.01,8.571309892
6279,K05224.01,2.017403219
6280,K05225.01,1.6201213
6281,K05226.01,4.521268745
6282,K05227.01,1.910727487
6283,K05228.01,0.935706053
6284,K05229.01,2.362543115
6285,K05352.01,2.991824001
6286,K05353.01,11.40290843
6287,K05354.01,1.363806862
6288,K05355.01,1.14257048
6289,K05356.01,2.339538157
6290,K05357.01,1.917826097
6291,K05358.01,1.473147303
6292,K05359.01,1.634515098
6293,K04971.01,0.991293633
6294,K04972.01,1.151678543
6295,K04973.01,0.926701739
6296,K04974.01,2.981416346
6297,K04975.01,6.171531836
6298,K04976.01,3.032497946
6299,K04977.01,1.276002512
6300,K04978.01,3.027742969
6301,K05102.01,2.480734977
6302,K05103.01,2.470316401
6303,K05104.01,1.843471976
6304,K05105.01,0.880446102
6305,K05106.01,1.938248253
6306,K05107.01,17.17422498
6307,K05108.01,1.647707592
6308,K05109.01,1.456740121
6309,K05743.01,21.19161034
6310,K05744.01,47.23256207
6311,K05745.01,18.09209059
6312,K05746.01,1.593670786
6313,K05747.01,3.03112846
6314,K05748.01,1.29365075
6315,K05749.01,2.425890021
6316,K05750.01,1.100131711
6317,K05871.01,2.217365612
6318,K05872.01,2.074213944
6319,K05873.01,31.62246346
6320,K05874.01,2.219822823
6321,K05875.01,2.788497959
6322,K05876.01,2.689172019
6323,K05877.01,2.70315082
6324,K05878.01,2.310029779
6325,K05490.01,2.6115023
6326,K05491.01,1.713604538
6327,K05492.01,1.875255185
6328,K05493.01,14.25593166
6329,K05494.01,1.23922079
6330,K05495.01,74.47329035
6331,K05496.01,6.042380812
6332,K05497.01,1.373958967
6333,K05621.01,1.155326136
6334,K05622.01,2.869203698
6335,K05623.01,2.075633666
6336,K05624.01,0.781555907
6337,K05625.01,3.958621967
6338,K05626.01,6.610255442
6339,K05627.01,1.474108346
6340,K05628.01,1.296031514
6341,K05751.01,0.956189366
6342,K05752.01,39.17349992
6343,K05753.01,43.08310434
6344,K05754.01,40.92263791
6345,K05755.01,1.772774185
6346,K05756.01,1.99007903
6347,K05757.01,1.448116511
6348,K05758.01,1.978207969
6349,K05879.01,1.392550773
6350,K05880.01,7.070871163
6351,K05881.01,1.342744739
6352,K05882.01,1.049458554
6353,K05883.01,1.755754994
6354,K05884.01,1.780200424
6355,K05885.01,2.132728335
6356,K05886.01,2.304176156
6357,K05498.01,45.74746399
6358,K05499.01,1.32971169
6359,K05500.01,2.117624676
6360,K05501.01,1.7475905
6361,K05502.01,2.0516076
6362,K05503.01,29.08301206
6363,K05504.01,3.060920782
6364,K05505.01,1.70983463
6365,K05629.01,2.145296151
6366,K05630.01,1.453021105
6367,K05631.01,3.416353663
6368,K05632.01,5.108509476
6369,K05633.01,4.552087634
6370,K05634.01,7.418375442
6371,K05635.01,3.193625043
6372,K05636.01,2.078460005
6373,K05759.01,1.716673322
6374,K05760.01,13.51711005
6375,K05761.01,1.033968294
